Resource,Zone,Model,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Ramp_Up_Percentage,Ramp_Dn_Percentage,region,cluster
NG_CCGT_2118_GF,235,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_2118_GF,235,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_2118_GF,235,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12611_GF,1967,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12611_GF,1967,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12611_GF,1967,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12611_GF,1967,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12610_GF,1966,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12610_GF,1966,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12610_GF,1966,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12610_GF,1966,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_6242_GF,1225,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_6242_GF,1225,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_6242_GF,1225,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_6242_GF,1225,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12643_GF,1997,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12643_GF,1997,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12643_GF,1997,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12643_GF,1997,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13376_GF,2698,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13376_GF,2698,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13376_GF,2698,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13376_GF,2698,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13345_GF,2667,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13345_GF,2667,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13345_GF,2667,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13345_GF,2667,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13344_GF,2666,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13344_GF,2666,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13344_GF,2666,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13344_GF,2666,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13336_GF,2658,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13336_GF,2658,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13336_GF,2658,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13336_GF,2658,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13327_GF,2649,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13327_GF,2649,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13327_GF,2649,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13327_GF,2649,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_4102_GF,480,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_4102_GF,480,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_4102_GF,480,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_4102_GF,480,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13324_GF,2646,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13324_GF,2646,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13324_GF,2646,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13324_GF,2646,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12589_GF,1946,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12589_GF,1946,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12589_GF,1946,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12589_GF,1946,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13323_GF,2645,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13323_GF,2645,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13323_GF,2645,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13323_GF,2645,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13307_GF,2629,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13307_GF,2629,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13307_GF,2629,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13307_GF,2629,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13305_GF,2627,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13305_GF,2627,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13305_GF,2627,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13305_GF,2627,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13303_GF,2625,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13303_GF,2625,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13303_GF,2625,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13303_GF,2625,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13298_GF,2620,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13298_GF,2620,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13298_GF,2620,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13298_GF,2620,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_6168_GF,1153,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_6168_GF,1153,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_6168_GF,1153,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_6168_GF,1153,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_6116_GF,1107,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_6116_GF,1107,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_6116_GF,1107,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_6116_GF,1107,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13233_GF,2555,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13233_GF,2555,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13233_GF,2555,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13233_GF,2555,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13231_GF,2553,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13231_GF,2553,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13231_GF,2553,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13231_GF,2553,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13229_GF,2551,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13229_GF,2551,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13229_GF,2551,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13229_GF,2551,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13227_GF,2549,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13227_GF,2549,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13227_GF,2549,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13227_GF,2549,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13225_GF,2547,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13225_GF,2547,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13225_GF,2547,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13225_GF,2547,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13223_GF,2545,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13223_GF,2545,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13223_GF,2545,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13223_GF,2545,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13221_GF,2543,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13221_GF,2543,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13221_GF,2543,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13221_GF,2543,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13219_GF,2541,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13219_GF,2541,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13219_GF,2541,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13219_GF,2541,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13182_GF,2504,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13182_GF,2504,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13182_GF,2504,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13182_GF,2504,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_4068_GF,454,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_4068_GF,454,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_4068_GF,454,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_4068_GF,454,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_4067_GF,453,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_4067_GF,453,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_4067_GF,453,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_4067_GF,453,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_4065_GF,451,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_4065_GF,451,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_4065_GF,451,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_4065_GF,451,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13128_GF,2450,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13128_GF,2450,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13128_GF,2450,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13128_GF,2450,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_6027_GF,1035,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_6027_GF,1035,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_6027_GF,1035,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_6027_GF,1035,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_8141_GF,1839,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_8141_GF,1839,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_8141_GF,1839,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_8141_GF,1839,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13094_GF,2416,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13094_GF,2416,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13094_GF,2416,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13094_GF,2416,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13090_GF,2412,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13090_GF,2412,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13090_GF,2412,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13090_GF,2412,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13088_GF,2410,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13088_GF,2410,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13088_GF,2410,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13088_GF,2410,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13086_GF,2408,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13086_GF,2408,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13086_GF,2408,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13086_GF,2408,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13332_GF,2654,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13332_GF,2654,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13332_GF,2654,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13332_GF,2654,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13338_GF,2660,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13338_GF,2660,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13338_GF,2660,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13338_GF,2660,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13340_GF,2662,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13340_GF,2662,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13340_GF,2662,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13340_GF,2662,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13028_GF,2350,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13028_GF,2350,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13028_GF,2350,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13028_GF,2350,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12993_GF,2315,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12993_GF,2315,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12993_GF,2315,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12993_GF,2315,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_4007_GF,396,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_4007_GF,396,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_4007_GF,396,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_4007_GF,396,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12969_GF,2291,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12969_GF,2291,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12969_GF,2291,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12969_GF,2291,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_3120_GF,364,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_3120_GF,364,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_3120_GF,364,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_3120_GF,364,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12944_GF,2266,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12944_GF,2266,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_12944_GF,2266,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_12944_GF,2266,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_12881_GF,2206,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_12881_GF,2206,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
