Branch
Nom kV (Max),From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Lim MVA,% of MVA Limit (Max),MW Loss
115.0,1022,O DONNELL 2 0,1028,COAHOMA 0,1,Closed,Line,NO,-27.9,221.0,12.8,0.11
115.0,7257,PEARLAND 1 0,7317,FRIENDSWOOD 0,2,Closed,Line,NO,27.9,221.0,12.8,0.04
115.0,7257,PEARLAND 1 0,7317,FRIENDSWOOD 0,1,Closed,Line,NO,27.9,221.0,12.8,0.04
230.0,7305,WHARTON 1 1,7068,EL CAMPO 0,1,Closed,Line,NO,70.1,548.0,12.8,0.10
230.0,7423,ALVIN 1,7083,LEAGUE CITY 0,1,Closed,Line,NO,-56.3,443.0,12.8,0.05
230.0,3053,WINGATE 0,3088,ABILENE 1 0,2,Closed,Line,NO,26.8,750.0,12.8,0.27
230.0,3053,WINGATE 0,3088,ABILENE 1 0,1,Closed,Line,NO,26.8,750.0,12.8,0.27
161.0,5184,FORT WORTH 26 0,5373,HALTOM CITY 0,1,Closed,Line,NO,-20.5,187.0,12.8,0.04
161.0,5484,CROSS PLAINS 0,13380,CISCO 4 1,1,Closed,Line,NO,-32.1,254.2,12.7,0.11
161.0,5400,MCKINNEY 2 0,5331,CELINA 0,1,Closed,Line,NO,31.9,251.0,12.7,0.05
115.0,6061,AUSTIN 7 0,6160,AUSTIN 8 0,1,Closed,Line,NO,-6.6,108.7,12.7,0.01
161.0,5351,GARLAND 1 1,5308,SUNNYVALE 0,2,Closed,Line,NO,-50.5,409.0,12.7,0.04
161.0,5308,SUNNYVALE 0,5351,GARLAND 1 1,1,Closed,Line,NO,50.6,409.0,12.7,0.04
115.0,4107,DONNA 0,4042,SAN JUAN 1,2,Closed,Line,NO,-27.5,221.0,12.7,0.02
115.0,4107,DONNA 0,4042,SAN JUAN 1,1,Closed,Line,NO,-27.5,221.0,12.7,0.02
161.0,5087,MILFORD 0,5348,ITASCA 0,1,Closed,Line,NO,30.8,251.0,12.7,0.05
115.0,1083,FORT STOCKTON 3 0,13189,FT. STOCKTON 1 1,1,Closed,Line,NO,-14.5,116.4,12.7,0.02
161.0,5060,MABANK 2 1,5059,MABANK 2 0,1,Closed,Transformer,YES,11.3,151.0,12.7,0.01
115.0,3016,BLACKWELL 0,3103,SWEETWATER 5 0,1,Closed,Line,NO,-15.7,149.0,12.6,0.03
161.0,5111,ADDISON 0,5289,DALLAS 26 0,2,Closed,Line,NO,-34.4,310.0,12.6,0.01
161.0,5111,ADDISON 0,5289,DALLAS 26 0,1,Closed,Line,NO,-34.4,310.0,12.6,0.01
115.0,4128,RIO GRANDE CITY 0,4124,FALFURRIAS 0,2,Closed,Line,NO,27.6,221.0,12.6,0.15
115.0,4128,RIO GRANDE CITY 0,4124,FALFURRIAS 0,1,Closed,Line,NO,27.6,221.0,12.6,0.15
230.0,1113,IND W TWFV 9_230,1114,IND W TWFV 9_115,1,Closed,Transformer,YES,25.7,250.0,12.6,0.02
115.0,6024,AUSTIN 10 0,6330,AUSTIN 9 0,1,Closed,Line,NO,11.0,221.0,12.6,0.06
230.0,7083,LEAGUE CITY 0,7171,TEXAS CITY 1 0,1,Closed,Line,NO,-68.2,548.0,12.6,0.09
115.0,6061,AUSTIN 7 0,6306,AUSTIN 11 0,1,Closed,Line,NO,-1.5,113.9,12.6,0.00
115.0,7388,HOUSTON 68 0,7427,HOUSTON 87 0,1,Closed,Line,NO,-14.7,118.4,12.5,0.01
161.0,5157,DESOTO 0,5085,DALLAS 38 0,1,Closed,Line,NO,-9.5,251.0,12.5,0.02
230.0,8045,FAIRFIELD 1 2,8044,FAIRFIELD 1 1,1,Closed,Transformer,YES,-7.4,388.0,12.5,0.01
161.0,5257,ITALY 0,5087,MILFORD 0,1,Closed,Line,NO,-23.3,187.0,12.5,0.03
115.0,7232,LA MARQUE 0,13408,TEXAS CITY 5 1,1,Closed,Line,NO,14.8,162.0,12.5,0.00
115.0,8121,JACKSONVILLE 2 0,8055,RUSK 0,1,Closed,Line,NO,-11.6,98.0,12.5,0.04
161.0,5190,GORDON 0,5255,MILLSAP 0,1,Closed,Line,NO,-28.3,251.0,12.5,0.10
500.0,8127,MOUNT PLEASANT 1 1,8126,MOUNT PLEASANT 1 0,2,Closed,Transformer,YES,137.9,1175.0,12.5,0.02
500.0,8127,MOUNT PLEASANT 1 1,8126,MOUNT PLEASANT 1 0,1,Closed,Transformer,YES,137.9,1175.0,12.5,0.02
161.0,5169,DUBLIN 1 0,5135,EASTLAND 0,1,Closed,Line,NO,-16.9,187.0,12.4,0.05
115.0,6002,SAN ANTONIO 46 0,6291,SAN ANTONIO 44 0,2,Closed,Line,NO,-20.4,221.0,12.4,0.01
115.0,6002,SAN ANTONIO 46 0,6291,SAN ANTONIO 44 0,1,Closed,Line,NO,-20.4,221.0,12.4,0.01
115.0,6096,LULING 0,6340,NIXON 0,1,Closed,Line,NO,7.5,98.0,12.4,0.03
500.0,5384,DALLAS 3 0,5102,RICHARDSON 2 0,1,Closed,Line,NO,249.9,2020.0,12.4,0.24
230.0,6264,KENEDY 1,6263,KENEDY 0,1,Closed,Transformer,YES,25.8,292.0,12.4,0.01
161.0,2036,WICHITA FALLS 7 0,2067,WICHITA FALLS 5 0,1,Closed,Line,NO,28.7,232.9,12.4,0.03
115.0,1065,BIG SPRING 3 0,1067,BIG SPRING 7 0,1,Closed,Line,NO,16.3,131.9,12.4,0.02
115.0,7249,HOUSTON 26 0,7344,HOUSTON 37 0,2,Closed,Line,NO,23.3,221.0,12.4,0.03
115.0,7249,HOUSTON 26 0,7344,HOUSTON 37 0,1,Closed,Line,NO,23.3,221.0,12.4,0.03
230.0,4113,LAREDO 1 0,4004,LAREDO 7 0,1,Closed,Line,NO,52.6,443.0,12.4,0.13
115.0,6122,HALLETTSVILLE 0,6327,WEIMAR 0,1,Closed,Line,NO,9.5,98.0,12.4,0.04
115.0,12663,SNYDER 4 1,12897,SNYDER 5 1,1,Closed,Line,NO,-43.9,356.0,12.3,0.03
115.0,3139,WINTERS 0,3040,BALLINGER 0,1,Closed,Line,NO,-30.6,250.0,12.3,0.18
115.0,8040,MURCHISON 0,8072,PALESTINE 2 0,1,Closed,Line,NO,-17.3,149.0,12.3,0.07
115.0,8118,CROCKETT 0,8151,GRAPELAND 0,1,Closed,Line,NO,-12.0,98.0,12.3,0.03
161.0,5118,BAIRD 0,12842,BAIRD 1 1,1,Closed,Line,NO,-25.4,209.2,12.3,0.03
115.0,8137,POLLOK 0,8005,LUFKIN 3 1,1,Closed,Line,NO,-15.7,149.0,12.3,0.07
115.0,8027,WHITEHOUSE 0,8134,TYLER 7 1,1,Closed,Line,NO,-26.8,221.0,12.3,0.03
500.0,5083,MCKINNEY 3 0,5295,MCKINNEY 1 0,2,Closed,Line,NO,223.4,1834.6,12.3,0.04
161.0,5013,EARLY 0,5101,COMANCHE 0,1,Closed,Line,NO,21.6,187.0,12.3,0.04
161.0,5286,DUBLIN 2 0,5046,STEPHENVILLE 1,1,Closed,Line,NO,-14.3,187.0,12.3,0.05
115.0,6018,AUSTIN 6 0,6256,AUSTIN 2 2,3,Closed,Line,NO,-26.5,221.0,12.3,0.02
115.0,6018,AUSTIN 6 0,6256,AUSTIN 2 2,2,Closed,Line,NO,-26.5,221.0,12.3,0.02
115.0,6018,AUSTIN 6 0,6256,AUSTIN 2 2,1,Closed,Line,NO,-26.5,221.0,12.3,0.02
161.0,5004,KERENS 0,5426,KEMP 0,1,Closed,Line,NO,30.6,251.0,12.2,0.07
115.0,3069,OVALO 0,3077,ABILENE 6 0,1,Closed,Line,NO,11.9,98.0,12.2,0.02
115.0,8028,OVERTON 0,8146,HENDERSON 2 0,1,Closed,Line,NO,-39.7,329.0,12.2,0.43
500.0,7130,LAPORTE 0,7104,DEER PARK 0,1,Closed,Line,NO,-337.5,2768.0,12.2,0.05
500.0,12505,FORNEY 500,12715,SULPHUR SPRINGS 1 500,1,Closed,Line,NO,57.3,2417.3,12.2,0.24
115.0,3027,ABILENE 2 1,3102,ABILENE 3 0,1,Closed,Line,NO,-24.6,221.0,12.2,0.17
230.0,12791,BIG LAKE 230,12811,BIG LAKE 1 230,1,Closed,Line,NO,-48.9,404.5,12.2,0.03
500.0,6118,CEDAR PARK 0,6021,LEANDER 1 0,1,Closed,Line,NO,-243.4,2020.0,12.2,0.08
500.0,8030,SHIRO 0,12874,IOLA 500,1,Closed,Line,NO,-241.1,2030.1,12.2,0.05
115.0,6100,ADKINS 0,6320,SAN ANTONIO 9 0,1,Closed,Line,NO,9.6,130.1,12.2,0.01
115.0,7100,HOUSTON 18 0,7222,HOUSTON 24 0,2,Closed,Line,NO,23.4,221.0,12.1,0.01
115.0,7100,HOUSTON 18 0,7222,HOUSTON 24 0,1,Closed,Line,NO,23.4,221.0,12.1,0.01
230.0,1123,IND W TWFV 14_230,1124,IND W TWFV 14_115,1,Closed,Transformer,YES,27.1,250.0,12.1,0.02
115.0,7300,CONROE 2 0,7143,NEW CANEY 0,1,Closed,Line,NO,24.5,245.0,12.1,0.08
500.0,5083,MCKINNEY 3 0,5322,DALLAS 2 0,1,Closed,Line,NO,-238.4,2020.0,12.1,0.39
500.0,6292,CEDAR CREEK 1 0,6254,AUSTIN 2 0,1,Closed,Line,NO,-250.4,2768.0,12.1,0.07
115.0,7408,POINT COMFORT 1 2,7071,PORT O CONNOR 0,1,Closed,Line,NO,26.0,221.0,12.1,0.23
230.0,7131,LAPORTE 1,7160,HOUSTON 5 1,1,Closed,Line,NO,-64.0,548.0,12.1,0.20
161.0,5189,DALLAS 20 0,5230,DALLAS 28 0,1,Closed,Line,NO,30.2,251.0,12.0,0.01
115.0,4100,CORPUS CHRISTI 13 0,4120,CORPUS CHRISTI 12 0,2,Closed,Line,NO,14.8,124.5,12.0,0.01
230.0,3002,KERRVILLE 1,3001,KERRVILLE 0,2,Closed,Transformer,YES,6.3,171.0,12.0,0.00
230.0,3002,KERRVILLE 1,3001,KERRVILLE 0,1,Closed,Transformer,YES,6.3,171.0,12.0,0.00
500.0,12537,SUNNYVALE 3,12536,SUNNYVALE 500,1,Closed,Transformer,YES,40.0,708.7,12.0,0.02
115.0,6218,LOCKHART 0,6231,BUDA 0,1,Closed,Line,NO,-14.7,149.0,12.0,0.06
115.0,1008,IRAAN 2 0,13087,FORT STOCKTON 5 1,1,Closed,Line,NO,-15.9,134.5,12.0,0.01
115.0,12982,BONNEY 1 1,13369,LIVERPOOL 1 1,1,Closed,Line,NO,25.3,212.2,12.0,0.04
161.0,13057,HEREFORD 2 1,13207,HART 1 1,1,Closed,Line,NO,-28.9,251.8,11.9,0.01
115.0,7070,HOUSTON 12 0,7403,PASADENA 4 0,1,Closed,Line,NO,-12.4,118.7,11.9,0.02
115.0,6113,AUSTIN 20 0,6345,AUSTIN 14 0,1,Closed,Line,NO,17.4,149.0,11.9,0.01
500.0,7227,HOUSTON 90 0,7422,ALVIN 0,1,Closed,Line,NO,320.8,2768.0,11.9,0.47
115.0,3069,OVALO 0,3091,ABILENE 1 3,1,Closed,Line,NO,13.8,165.8,11.9,0.06
161.0,5007,DENTON 4 0,5012,DENTON 5 0,2,Closed,Line,NO,-25.4,217.4,11.9,0.01
161.0,5128,DALLAS 33 0,5214,DALLAS 32 0,1,Closed,Line,NO,-28.5,251.0,11.9,0.01
230.0,7060,POINT COMFORT 2 2,7059,POINT COMFORT 2 1,1,Closed,Transformer,YES,21.7,188.0,11.9,0.01
115.0,7238,LIBERTY 0,13216,LIBERTY 1 1,2,Closed,Line,NO,-15.9,139.3,11.9,0.02
115.0,7238,LIBERTY 0,13216,LIBERTY 1 1,1,Closed,Line,NO,-15.9,139.3,11.9,0.02
115.0,7012,SIMONTON 0,7116,WALLIS 0,1,Closed,Line,NO,15.7,221.0,11.9,0.04
115.0,7179,FRESNO 0,7336,STAFFORD 0,1,Closed,Line,NO,7.9,149.0,11.8,0.03
115.0,12972,NEEDVILLE 1 1,13285,RICHMOND 4 1,1,Closed,Line,NO,15.8,141.8,11.8,0.02
161.0,2077,MUENSTER 1 0,2133,SAINT JO 0,1,Closed,Line,NO,-26.8,251.0,11.8,0.03
500.0,12846,NAZARETH 1 1,12847,NAZARETH 1 500,1,Closed,Transformer,YES,70.2,600.0,11.8,0.00
230.0,4026,CHRISTINE 2,4024,CHRISTINE 0,2,Closed,Transformer,YES,57.1,500.0,11.8,0.05
115.0,7226,HOUSTON 35 0,7250,HOUSTON 32 0,1,Closed,Line,NO,-10.6,98.0,11.7,0.01
115.0,8006,FLINT 0,8134,TYLER 7 1,1,Closed,Line,NO,-26.2,250.0,11.7,0.05
500.0,7204,BAYTOWN 1 0,7428,FREEPORT 2 0,1,Closed,Line,NO,-228.1,2020.0,11.7,0.56
115.0,4037,SINTON 0,4104,TAFT 2 0,1,Closed,Line,NO,10.1,119.2,11.7,0.01
115.0,1041,FORSAN 0,1067,BIG SPRING 7 0,1,Closed,Line,NO,17.5,149.0,11.7,0.01
115.0,7088,RICHMOND 2 0,7116,WALLIS 0,1,Closed,Line,NO,-14.6,149.0,11.7,0.06
115.0,7152,HOUSTON 51 0,7399,HOUSTON 45 0,2,Closed,Line,NO,25.8,221.0,11.7,0.01
115.0,7152,HOUSTON 51 0,7399,HOUSTON 45 0,1,Closed,Line,NO,25.8,221.0,11.7,0.01
115.0,7172,TEXAS CITY 1 1,13152,TEXAS CITY 4 1,1,Closed,Line,NO,-12.8,121.8,11.7,0.00
115.0,3015,ROSCOE 6 0,3129,ROSCOE 3 0,1,Closed,Line,NO,-13.8,118.8,11.6,0.01
230.0,8098,CUSHING 1 1,8097,CUSHING 1 0,2,Closed,Transformer,YES,-92.6,800.0,11.6,0.30
230.0,8098,CUSHING 1 1,8097,CUSHING 1 0,1,Closed,Transformer,YES,-92.6,800.0,11.6,0.30
115.0,6128,SAN ANTONIO 35 0,6182,SAN ANTONIO 38 0,1,Closed,Line,NO,11.7,106.7,11.6,0.01
115.0,1025,BIG SPRINGS 0,1005,BIG SPRING 5 0,1,Closed,Line,NO,-15.8,149.0,11.6,0.05
115.0,4074,MISSION 1 1,4040,MISSION 4 1,3,Closed,Line,NO,28.9,250.0,11.6,0.01
115.0,4074,MISSION 1 1,4040,MISSION 4 1,2,Closed,Line,NO,28.9,250.0,11.6,0.01
115.0,4040,MISSION 4 1,4074,MISSION 1 1,1,Closed,Line,NO,-28.9,250.0,11.6,0.01
115.0,6230,SAN MARCOS 2,6278,KYLE 1,1,Closed,Line,NO,3.4,140.0,11.6,0.02
115.0,1056,LENORAH 0,1065,BIG SPRING 3 0,1,Closed,Line,NO,28.7,250.0,11.6,0.18
161.0,2108,ROCHESTER 0,13202,SEYMOUR 2 1,1,Closed,Line,NO,20.4,189.2,11.6,0.04
161.0,5189,DALLAS 20 0,5467,DALLAS 25 0,1,Closed,Line,NO,-15.5,210.1,11.6,0.00
230.0,6177,SAN ANTONIO 51 0,6287,SAN ANTONIO 32 0,1,Closed,Line,NO,45.6,443.0,11.6,0.08
115.0,6098,AUSTIN 12 0,6289,AUSTIN 26 0,1,Closed,Line,NO,0.3,149.0,11.6,0.02
161.0,5119,PERRIN 0,5255,MILLSAP 0,1,Closed,Line,NO,25.1,233.0,11.5,0.05
161.0,5377,KILLEEN 2 0,5477,HARKER HEIGHTS 0,2,Closed,Line,NO,16.4,208.4,11.5,0.01
115.0,13099,DAMON 1 1,13333,WEST COLUMBIA 2 1,1,Closed,Line,NO,23.9,217.7,11.5,0.01
161.0,12617,DAWN 1 1,12837,HEREFORD 1 1,1,Closed,Line,NO,31.9,278.0,11.5,0.07
115.0,4139,SANDIA 0,4118,GEORGE WEST 0,1,Closed,Line,NO,2.5,98.0,11.5,0.02
115.0,7020,NURSERY 2,12942,VICTORIA 4 1,2,Closed,Line,NO,-20.4,178.5,11.5,0.03
115.0,7020,NURSERY 2,12942,VICTORIA 4 1,1,Closed,Line,NO,-20.4,178.5,11.5,0.03
161.0,5101,COMANCHE 0,13018,STEPHENVILLE 1 1,1,Closed,Line,NO,-7.6,188.4,11.5,0.03
115.0,7203,WEST COLUMBIA 0,13095,WEST COLUMBIA 1 1,1,Closed,Line,NO,13.3,126.6,11.5,0.00
161.0,2068,WINDTHORST 0,2067,WICHITA FALLS 5 0,1,Closed,Line,NO,28.4,251.0,11.5,0.08
115.0,7103,HOUSTON 22 0,7216,HOUSTON 46 0,1,Closed,Line,NO,14.1,147.2,11.5,0.01
115.0,7103,HOUSTON 22 0,7381,HOUSTON 15 0,1,Closed,Line,NO,28.7,250.0,11.5,0.15
161.0,5215,PILOT POINT 0,5277,LITTLE ELM 0,1,Closed,Line,NO,27.9,251.0,11.5,0.05
161.0,5235,SALADO 0,5477,HARKER HEIGHTS 0,1,Closed,Line,NO,22.3,215.6,11.5,0.03
230.0,7328,NEWGULF 1,7327,NEWGULF 0,1,Closed,Transformer,YES,19.7,172.0,11.5,0.01
115.0,13099,DAMON 1 1,13404,WEST COLUMBIA 3 1,1,Closed,Line,NO,-23.9,221.9,11.4,0.02
115.0,6212,MARBLE FALLS 2 2,3014,KINGSLAND 0,1,Closed,Line,NO,-16.9,149.0,11.4,0.04
115.0,6184,AUSTIN 32 0,6219,AUSTIN 17 0,1,Closed,Line,NO,-2.2,98.0,11.4,0.03
230.0,7282,BAYTOWN 3 0,7367,CHANNELVIEW 1 1,1,Closed,Line,NO,-59.6,523.0,11.4,0.06
115.0,6114,SAN ANTONIO 43 0,6261,LACKLAND A F B 0,1,Closed,Line,NO,-10.1,98.0,11.4,0.01
161.0,2093,PANHANDLE 5 0,2123,PANHANDLE 1 0,1,Closed,Line,NO,-21.6,197.3,11.4,0.02
230.0,3019,CHRISTOVAL 1,3018,CHRISTOVAL 0,1,Closed,Transformer,YES,13.4,142.2,11.4,0.00
230.0,3019,CHRISTOVAL 1,3018,CHRISTOVAL 0,2,Closed,Transformer,YES,13.4,142.2,11.4,0.00
115.0,6196,DALE 0,6096,LULING 0,1,Closed,Line,NO,9.8,149.0,11.4,0.06
161.0,5372,DALLAS 31 0,5344,DALLAS 36 0,1,Closed,Line,NO,19.8,187.0,11.4,0.01
500.0,5137,WACO 1 0,5388,WACO 2 0,1,Closed,Line,NO,-220.6,2020.0,11.4,0.10
230.0,7044,VICTORIA 2 2,7043,VICTORIA 2 1,1,Closed,Transformer,YES,-19.0,167.0,11.4,0.00
230.0,4005,LAREDO 7 1,4004,LAREDO 7 0,1,Closed,Transformer,YES,-21.1,190.0,11.4,0.01
161.0,5143,FORT WORTH 2 0,5216,FORT WORTH 6 0,1,Closed,Line,NO,45.3,409.0,11.3,0.07
161.0,5024,GATESVILLE 4 0,5466,GATESVILLE 3 0,1,Closed,Line,NO,-18.9,205.0,11.3,0.01
230.0,4015,EAGLE PASS 1,4014,EAGLE PASS 0,2,Closed,Transformer,YES,-36.2,321.0,11.3,0.01
230.0,4015,EAGLE PASS 1,4014,EAGLE PASS 0,1,Closed,Transformer,YES,-36.2,321.0,11.3,0.01
161.0,2008,MEMPHIS 0,2052,PANHANDLE 6 0,1,Closed,Line,NO,21.0,187.0,11.3,0.08
115.0,8019,TYLER 4 1,8100,TYLER 2 0,1,Closed,Line,NO,14.6,150.0,11.3,0.02
230.0,1131,IND W TWFV 18_230,1132,IND W TWFV 18_115,1,Closed,Transformer,YES,25.4,250.0,11.3,0.02
115.0,13364,GIRVIN 1 1,13371,GIRVIN 2 1,1,Closed,Line,NO,9.8,131.4,11.3,0.00
230.0,4073,MISSION 1 0,4183,SAN PERLITA 0,1,Closed,Line,NO,83.6,750.0,11.2,0.67
161.0,5081,FORT HOOD 0,5377,KILLEEN 2 0,1,Closed,Line,NO,-24.4,221.0,11.2,0.04
115.0,8154,TYLER 5 0,8135,TYLER 6 0,1,Closed,Line,NO,-14.7,149.0,11.2,0.02
115.0,4079,MISSION 3 0,4157,MISSION 2 0,2,Closed,Line,NO,27.5,250.0,11.1,0.03
115.0,4079,MISSION 3 0,4157,MISSION 2 0,1,Closed,Line,NO,27.5,250.0,11.1,0.03
161.0,5453,CLEBURNE 1 0,5025,CLEBURNE 2 0,2,Closed,Line,NO,-34.1,310.0,11.1,0.06
161.0,5453,CLEBURNE 1 0,5025,CLEBURNE 2 0,1,Closed,Line,NO,-34.1,310.0,11.1,0.06
230.0,12667,ODESSA 2 230,1129,IND W TWFV 17_230,1,Closed,Line,NO,40.5,371.4,11.1,0.02
115.0,7148,HOUSTON 40 0,7298,HOUSTON 62 0,1,Closed,Line,NO,13.7,149.0,11.1,0.02
115.0,7101,HOUSTON 88 0,7386,HOUSTON 71 0,1,Closed,Line,NO,11.8,149.0,11.1,0.02
115.0,8065,TRINIDAD 2 0,8149,TRINIDAD 1 2,2,Closed,Line,NO,24.3,221.0,11.1,0.01
115.0,8065,TRINIDAD 2 0,8149,TRINIDAD 1 2,1,Closed,Line,NO,24.3,221.0,11.1,0.01
500.0,6004,BASTROP 1,6003,BASTROP 0,1,Closed,Transformer,YES,-123.2,1117.0,11.1,0.04
115.0,1084,BIG SPRING 2 0,1020,BIG SPRING 1 0,1,Closed,Line,NO,-9.4,221.0,11.0,0.06
115.0,1019,MIDLAND 4 0,1045,MIDLAND 5 0,2,Closed,Line,NO,0.9,113.4,11.0,0.02
230.0,4029,FANNIN 1,4028,FANNIN 0,2,Closed,Transformer,YES,11.7,148.8,11.0,0.00
230.0,4029,FANNIN 1,4028,FANNIN 0,1,Closed,Transformer,YES,11.7,148.8,11.0,0.00
115.0,7172,TEXAS CITY 1 1,13408,TEXAS CITY 5 1,1,Closed,Line,NO,-10.7,113.8,11.0,0.00
115.0,7214,HOUSTON 27 0,7255,HOUSTON 39 0,1,Closed,Line,NO,-11.6,175.5,11.0,0.02
230.0,6222,AUSTIN 27 0,6229,SAN MARCOS 1,1,Closed,Line,NO,-6.5,548.0,11.0,0.12
115.0,6335,SAN ANTONIO 47 2,6043,SAN ANTONIO 48 0,2,Closed,Line,NO,24.0,221.0,11.0,0.01
115.0,6335,SAN ANTONIO 47 2,6043,SAN ANTONIO 48 0,1,Closed,Line,NO,24.0,221.0,11.0,0.01
115.0,6026,SAN ANTONIO 49 0,6182,SAN ANTONIO 38 0,2,Closed,Line,NO,6.1,126.6,11.0,0.01
115.0,4120,CORPUS CHRISTI 12 0,4078,CORPUS CHRISTI 8 0,1,Closed,Line,NO,27.0,250.0,11.0,0.02
115.0,7067,HOUSTON 28 0,7394,HUFFMAN 0,1,Closed,Line,NO,12.5,117.0,11.0,0.03
230.0,6343,ROUND ROCK 3 1,6354,ROUND ROCK 4 0,1,Closed,Line,NO,48.6,443.0,11.0,0.03
115.0,6028,AUSTIN 31 0,6130,MANCHACA 0,1,Closed,Line,NO,13.4,125.0,11.0,0.01
500.0,5047,MANSFIELD 0,5179,CORSICANA 2 0,1,Closed,Line,NO,241.9,2768.0,11.0,0.42
115.0,7085,LIVERPOOL 0,7244,MANVEL 0,2,Closed,Line,NO,21.1,221.0,11.0,0.06
115.0,7085,LIVERPOOL 0,7244,MANVEL 0,1,Closed,Line,NO,21.1,221.0,11.0,0.06
230.0,6229,SAN MARCOS 1,6299,NEW BRAUNFELS 1 1,1,Closed,Line,NO,-30.0,457.2,10.9,0.02
115.0,1001,ODESSA 2 0,1071,ODESSA 1 0,1,Closed,Line,NO,24.1,221.0,10.9,0.02
115.0,1001,ODESSA 2 0,1071,ODESSA 1 0,2,Closed,Line,NO,24.1,221.0,10.9,0.02
500.0,8043,FAIRFIELD 1 0,8067,JEWETT 1 0,1,Closed,Line,NO,-299.7,2768.0,10.9,0.33
115.0,8138,TYLER 1 0,8100,TYLER 2 0,1,Closed,Line,NO,8.4,111.0,10.9,0.02
500.0,5350,GARLAND 1 0,5464,FRISCO 2 0,1,Closed,Line,NO,-200.9,2020.0,10.9,0.23
500.0,7104,DEER PARK 0,7002,PASADENA 2 0,1,Closed,Line,NO,-340.0,3146.0,10.9,0.03
115.0,1061,BIG SPRING 6 0,1067,BIG SPRING 7 0,1,Closed,Line,NO,11.8,112.3,10.8,0.01
500.0,7047,KATY 1 0,12691,OLD OCEAN 1 500,1,Closed,Line,NO,-209.5,2063.1,10.8,0.30
161.0,5310,FORT WORTH 4 0,5379,FORT WORTH 9 0,1,Closed,Line,NO,37.1,409.0,10.8,0.03
115.0,4053,ARMSTRONG 2 0,4152,ARMSTRONG 1 1,2,Closed,Line,NO,-23.7,221.0,10.8,0.05
115.0,4053,ARMSTRONG 2 0,4152,ARMSTRONG 1 1,1,Closed,Line,NO,-23.7,221.0,10.8,0.05
161.0,5347,CISCO 0,5118,BAIRD 0,1,Closed,Line,NO,19.4,187.0,10.8,0.04
500.0,12712,COOLIDGE 500,12829,MOUNT CALM 500,1,Closed,Line,NO,204.4,1914.5,10.8,0.02
115.0,4053,ARMSTRONG 2 0,4191,RAYMONDVILLE 0,2,Closed,Line,NO,23.7,221.0,10.7,0.12
115.0,4053,ARMSTRONG 2 0,4191,RAYMONDVILLE 0,1,Closed,Line,NO,23.7,221.0,10.7,0.12
115.0,6084,ROUND ROCK 1 0,6355,ROUND ROCK 4 1,1,Closed,Line,NO,-23.5,221.0,10.7,0.02
115.0,1082,FORT STOCKTON 2 0,13147,FORT STOCKTON 7 1,1,Closed,Line,NO,3.5,104.3,10.7,0.01
115.0,12976,BISHOP 1 1,12991,KINGSVILLE 1 1,2,Closed,Line,NO,-10.3,128.1,10.7,0.01
115.0,12976,BISHOP 1 1,12991,KINGSVILLE 1 1,1,Closed,Line,NO,-10.3,128.1,10.7,0.01
500.0,5180,CORSICANA 2 1,5179,CORSICANA 2 0,1,Closed,Transformer,YES,-85.3,946.0,10.7,0.02
115.0,6187,AUSTIN 28 0,6227,AUSTIN 24 0,1,Closed,Line,NO,11.0,121.9,10.7,0.01
115.0,7118,SPRING 4 0,7404,HOUSTON 57 0,1,Closed,Line,NO,-22.3,221.0,10.6,0.03
115.0,3031,TUSCOLA 0,3070,NOLAN 0,1,Closed,Line,NO,-15.3,150.0,10.6,0.09
115.0,8013,MINEOLA 0,8039,VAN 0,1,Closed,Line,NO,8.0,98.0,10.6,0.02
115.0,1108,IND W TWFV 6_115,1134,IND W TWFV 19_115,1,Closed,Line,NO,-13.7,148.2,10.6,0.02
161.0,5163,NOLANVILLE 0,5235,SALADO 0,1,Closed,Line,NO,-16.8,187.0,10.6,0.03
115.0,7013,HOUSTON 80 0,7118,SPRING 4 0,1,Closed,Line,NO,-4.7,125.2,10.6,0.01
500.0,8043,FAIRFIELD 1 0,12763,CORSICANA 3 500,1,Closed,Line,NO,-240.1,2277.0,10.6,0.07
230.0,4192,BROWNSVILLE 1 0,4073,MISSION 1 0,1,Closed,Line,NO,-80.8,820.0,10.6,0.42
115.0,1104,IND W TWFV 4_115,13424,COAHOMA 1 1,1,Closed,Line,NO,-14.1,145.4,10.6,0.01
161.0,2003,SAVOY 1,2038,ECTOR 0,1,Closed,Line,NO,2.7,251.0,10.6,0.02
115.0,7253,ANGLETON 1,7412,DANBURY 0,2,Closed,Line,NO,23.3,221.0,10.6,0.03
115.0,7253,ANGLETON 1,7412,DANBURY 0,1,Closed,Line,NO,23.3,221.0,10.6,0.03
115.0,3080,HERMLEIGH 2,3128,LORAINE 2 0,1,Closed,Line,NO,13.9,143.5,10.6,0.03
115.0,8153,CANTON 0,8108,WILLS POINT 0,1,Closed,Line,NO,19.1,186.0,10.5,0.05
115.0,6005,BASTROP 2,6117,SMITHVILLE 0,2,Closed,Line,NO,23.2,221.0,10.5,0.04
115.0,6005,BASTROP 2,6117,SMITHVILLE 0,1,Closed,Line,NO,23.2,221.0,10.5,0.04
115.0,7255,HOUSTON 39 0,7258,HOUSTON 56 0,2,Closed,Line,NO,23.1,221.0,10.5,0.01
