# of AC Lines,PU Volt,Number,Name,Area Name,Nom kV,Angle (Deg),Load MW,Gen MW,Act G Shunt MW,Area Num,Longitude,Latitude,Zone Num
0,1.0354,13070,MULLIN 1 3,North Central,20.00,10.20,,0.00,0.00,5,-98.601918,31.679303,1
2,1.0198,13071,WINGATE 1 1,West,115.00,40.20,,,0.00,3,-100.161025,32.103210,1
0,1.0133,13072,WINGATE 1 3,West,20.00,48.71,,200.00,0.00,3,-100.161835,32.102181,1
1,1.0329,13073,SAN ANGELO 4 1,West,115.00,56.34,,,0.00,3,-100.596400,31.514545,1
0,1.0333,13074,SAN ANGELO 4 3,West,20.00,59.26,,200.00,0.00,3,-100.598560,31.513010,1
3,1.0390,13075,RIO GRANDE CITY 3 1,South,115.00,25.71,,,0.00,4,-98.741922,26.521115,1
0,1.0400,13076,RIO GRANDE CITY 3 3,South,20.00,34.17,,200.00,0.00,4,-98.744082,26.516927,1
6,1.0246,13077,CUNNINGHAM 3 1,East,115.00,9.55,,,0.00,8,-95.189826,33.270652,1
0,1.0258,13078,CUNNINGHAM 3 3,East,20.00,12.13,,200.00,0.00,8,-95.191986,33.263127,1
3,1.0262,13079,ANSON 1 1,West,115.00,41.46,,,0.00,3,-99.916140,32.810133,1
0,1.0258,13080,ANSON 1 3,West,20.00,46.17,,200.00,0.00,3,-99.916950,32.808658,1
0,1.0300,13081,DAMON 3,Coast,20.00,-16.66,,0.00,0.00,7,-95.661560,29.178114,1
0,1.0272,13082,LAREDO 3 3,South,20.00,29.18,,200.00,0.00,4,-99.256889,27.626703,1
2,1.0301,13083,CARRIZO SPRINGS 1 1,South,115.00,32.95,,,0.00,4,-99.752220,28.439548,1
0,1.0311,13084,CARRIZO SPRINGS 1 3,South,20.00,34.88,,200.00,0.00,4,-99.754380,28.436699,1
2,1.0315,13085,AFTON 1 1,North,161.00,56.28,,,0.00,2,-100.879627,33.778683,1
0,1.0288,13086,AFTON 1 3,North,20.00,62.00,,200.00,0.00,2,-100.881787,33.775990,1
9,1.0272,13087,FORT STOCKTON 5 1,Far West,115.00,75.74,,,0.00,1,-102.285875,30.990436,1
0,1.0291,13088,FORT STOCKTON 5 3,Far West,20.00,80.10,,200.00,0.00,1,-102.288035,30.979017,1
3,1.0519,13089,ABERNATHY 1 1,Far West,115.00,74.76,,,0.00,1,-101.797980,33.887071,1
0,1.0502,13090,ABERNATHY 1 3,Far West,20.00,80.00,,200.00,0.00,1,-101.800140,33.883186,1
2,1.0281,13091,SPUR 2 1,North,161.00,50.43,,,0.00,2,-100.978064,33.300102,1
0,1.0281,13092,SPUR 2 3,North,20.00,50.43,,0.00,0.00,2,-100.980224,33.297394,1
1,1.0333,13093,SEGUIN 3 1,South,115.00,23.76,,,0.00,4,-98.011271,26.650289,1
0,1.0271,13094,SEGUIN 3 3,South,20.00,32.68,,200.00,0.00,4,-98.013431,26.648680,1
4,1.0301,13095,WEST COLUMBIA 1 1,Coast,115.00,-16.53,,,0.00,7,-95.640379,29.147764,1
0,1.0301,13096,WEST COLUMBIA 1 3,Coast,20.00,-16.53,,0.00,0.00,7,-95.642539,29.142419,1
4,1.0308,13097,SWEENY 1 1,Coast,115.00,-16.91,,,0.00,7,-95.731831,29.054494,1
0,1.0308,13098,SWEENY 1 3,Coast,20.00,-16.91,,0.00,0.00,7,-95.733991,29.049144,1
2,1.0307,13099,DAMON 1 1,Coast,115.00,-16.63,,,0.00,7,-95.757600,29.175385,1
0,1.0307,13100,DAMON 1 3,Coast,20.00,-16.63,,0.00,0.00,7,-95.759760,29.172556,1
5,1.0206,13101,RICHMOND 3 1,Coast,115.00,-23.33,,,0.00,7,-95.778650,29.389059,1
0,1.0206,13102,RICHMOND 3 3,Coast,20.00,-23.33,,0.00,0.00,7,-95.779460,29.386589,1
0,1.0156,13103,CALVERT 3,East,20.00,1.93,,0.00,0.00,8,-96.662240,31.085640,1
1,0.9957,13104,PEARSALL 1 1,South Central,115.00,8.61,,,0.00,6,-99.063586,28.945453,1
0,0.9957,13105,PEARSALL 1 3,South Central,20.00,8.61,,0.00,0.00,6,-99.065746,28.943878,1
1,1.0349,13106,BURLINGTON 1 1,South Central,115.00,11.34,,,0.00,6,-96.997905,30.994042,1
0,1.0362,13107,BURLINGTON 1 3,South Central,20.00,12.93,,200.00,0.00,6,-97.000065,30.992499,1
6,1.0384,13108,EDINBURG 4 1,South,115.00,24.29,,,0.00,4,-98.476400,26.447421,1
0,1.0384,13109,EDINBURG 4 3,South,20.00,24.29,,0.00,0.00,4,-98.478560,26.439363,1
0,1.0064,13110,SAN ANTONIO 3 3,South Central,20.00,-13.94,,0.00,0.00,6,-98.333941,29.617623,1
4,1.0315,13111,HASKELL 2 1,North,161.00,36.32,,,0.00,2,-99.474770,33.212562,1
0,1.0400,13112,HASKELL 2 3,North,20.00,44.36,,200.00,0.00,2,-99.475580,33.210642,1
0,1.0312,13113,SUGAR LAND 2 3,Coast,20.00,-16.39,,0.00,0.00,7,-95.605346,29.481980,1
4,1.0224,13114,DEPORT 1 1,North,161.00,10.24,,,0.00,2,-95.367256,33.465400,1
0,1.0208,13115,DEPORT 1 3,North,20.00,14.81,,198.50,0.00,2,-95.369416,33.460295,1
0,1.0400,13116,RIO HONDO 3,South,20.00,26.57,,198.50,0.00,4,-97.510402,26.237941,1
3,1.0366,13117,GOLDTHWAITE 3 1,North Central,161.00,8.90,,,0.00,5,-98.355760,31.391302,1
0,1.0366,13118,GOLDTHWAITE 3 3,North Central,20.00,8.90,,0.00,0.00,5,-98.357920,31.387307,1
2,1.0313,13119,ST. LAWRENCE 1 1,Far West,115.00,52.43,,,0.00,1,-101.578400,31.724787,1
0,1.0400,13120,ST. LAWRENCE 1 3,Far West,20.00,54.48,,196.70,0.00,1,-101.580560,31.722031,1
0,1.0112,13121,SCURRY 3,North Central,20.00,-4.82,,0.00,0.00,5,-96.428445,32.531338,1
2,1.0409,13122,PORT LAVACA 1 1,Coast,115.00,-2.87,,,0.00,7,-96.506233,28.685984,1
0,1.0410,13123,PORT LAVACA 1 3,Coast,20.00,0.89,,196.30,0.00,7,-96.508393,28.683141,1
3,1.0435,13124,ADRIAN 1 1,North,161.00,73.98,,,0.00,2,-102.712111,35.289123,1
0,1.0400,13125,ADRIAN 1 3,North,20.00,76.64,,194.00,0.00,2,-102.717511,35.279573,1
10,1.0145,13126,ELMENDORF 1 1,South Central,115.00,-10.74,,144.00,0.00,6,-98.381150,29.249476,1
0,1.0150,13127,GREENVILLE 2 3,North Central,20.00,-3.84,,0.00,0.00,5,-96.075373,33.001022,1
3,1.0310,13128,RIO HONDO 1 1,South,115.00,21.20,,24.00,0.00,4,-97.462511,26.192694,1
0,1.0400,13129,RIO HONDO 1 3,South,20.00,24.50,,165.00,0.00,4,-97.464671,26.188494,1
0,1.0400,13130,GOLDSMITH 3,Far West,20.00,66.53,,92.50,0.00,1,-102.826893,31.987367,1
2,1.0407,13131,SARITA 4 1,South,115.00,26.24,,,0.00,4,-97.589180,27.178247,1
0,1.0400,13132,SARITA 4 3,South,20.00,28.78,,188.00,0.00,4,-97.594580,27.171041,1
4,1.0330,13133,THROCKMORTON 2 1,North,161.00,36.48,,,0.00,2,-99.464400,33.265592,1
0,1.0400,13134,THROCKMORTON 2 3,North,20.00,38.69,,184.00,0.00,2,-99.466560,33.260475,1
3,1.0337,13135,VERNON 3 1,North,161.00,37.66,,,0.00,2,-99.261076,34.069865,1
0,1.0400,13136,VERNON 3 3,North,20.00,43.32,,183.80,0.00,2,-99.263236,34.065989,1
9,1.0265,13137,FORT STOCKTON 6 1,Far West,115.00,75.58,,,0.00,1,-102.219937,30.993034,1
0,1.0237,13138,FORT STOCKTON 6 3,Far West,20.00,82.37,,182.00,0.00,1,-102.222097,30.981615,1
0,1.0417,13139,PANHANDLE 1 3,North,20.00,60.72,,0.00,0.00,2,-101.369178,35.421512,1
7,1.0119,13140,MCCARNEY 1 1,Far West,115.00,69.53,,,0.00,1,-102.261200,31.252538,1
0,1.0119,13141,MCCARNEY 1 3,Far West,20.00,69.53,,0.00,0.00,1,-102.263360,31.243612,1
3,1.0321,13142,BRADY 1 1,West,115.00,44.55,,,0.00,3,-99.417666,31.239715,1
0,1.0395,13143,BRADY 1 3,West,20.00,46.24,,180.00,0.00,3,-99.419826,31.235713,1
5,1.0314,13144,VAN HORN 2 1,Far West,115.00,93.34,,,0.00,1,-104.438692,31.717533,1
0,1.0324,13145,VAN HORN 2 3,Far West,20.00,96.69,,180.00,0.00,1,-104.440852,31.711102,1
0,1.0277,13146,LINDSAY 3,North,20.00,5.01,,0.00,0.00,2,-97.328140,33.541649,1
4,1.0230,13147,FORT STOCKTON 7 1,Far West,115.00,73.89,,,0.00,1,-102.419010,30.882651,1
0,1.0230,13148,FORT STOCKTON 7 3,Far West,20.00,73.89,,0.00,0.00,1,-102.421170,30.877399,1
2,1.0426,13149,CLARENDON 1 1,North,161.00,61.83,,,0.00,2,-100.925408,35.175835,1
0,1.0400,13150,CLARENDON 1 3,North,20.00,63.77,,174.00,0.00,2,-100.930808,35.169214,1
0,1.0328,13151,DANBURY 3,Coast,20.00,-21.10,,0.00,0.00,7,-95.294993,29.274893,1
4,1.0345,13152,TEXAS CITY 4 1,Coast,115.00,-20.92,,0.00,0.00,7,-94.920600,29.377223,1
0,1.0345,13153,TEXAS CITY 4 3,Coast,20.00,-20.92,,0.00,0.00,7,-94.921410,29.375223,1
0,1.0345,13154,TEXAS CITY 4 4,Coast,20.00,-20.92,,0.00,0.00,7,-94.921410,29.374752,1
2,1.0147,13155,RANKIN 2 1,Far West,115.00,64.07,,,0.00,1,-101.828003,31.154804,1
0,1.0285,13156,RANKIN 2 3,Far West,20.00,67.80,,171.80,0.00,1,-101.830163,31.152032,1
1,1.0329,13157,BLACKWELL 1 1,West,115.00,41.79,,,0.00,3,-100.265000,32.195663,1
0,1.0400,13158,BLACKWELL 1 3,West,20.00,44.63,,169.50,0.00,3,-100.267160,32.194140,1
2,1.0451,13159,AMARILLO 1 1,North,161.00,64.69,,,0.00,2,-102.055310,35.253940,1
0,1.0400,13160,AMARILLO 1 3,North,20.00,71.76,,167.80,0.00,2,-102.060710,35.247325,1
3,1.0461,13161,CASTRO 1 1,North,161.00,61.65,,,0.00,2,-102.044717,34.372603,1
0,1.0400,13162,CASTRO 1 3,North,20.00,64.75,,166.40,0.00,2,-102.050117,34.362946,1
1,1.0341,13163,EL CAMPO 3 1,Coast,115.00,-9.60,,,0.00,7,-96.086400,29.089383,1
0,1.0341,13164,EL CAMPO 3 3,Coast,20.00,-9.60,,0.00,0.00,7,-96.088560,29.087810,1
3,1.0452,13165,HAPPY 1 1,North,161.00,62.13,,,0.00,2,-102.043422,34.763629,1
0,1.0400,13166,HAPPY 1 3,North,20.00,68.72,,163.00,0.00,2,-102.048822,34.754017,1
2,1.0360,13167,TAFT 3 1,South,115.00,12.46,,,0.00,4,-97.296602,27.952432,1
0,1.0400,13168,TAFT 3 3,South,20.00,16.61,,162.90,0.00,4,-97.298762,27.949570,1
8,1.0220,13169,GARDEN CITY 1 1,Far West,115.00,51.22,,,0.00,1,-101.671560,31.751588,1
0,1.0400,13170,GARDEN CITY 1 3,Far West,20.00,57.05,,162.10,0.00,1,-101.673720,31.741485,1
1,1.0440,13171,ADRIAN 2 1,North,161.00,74.25,,,0.00,2,-102.666578,35.271066,1
0,1.0400,13172,ADRIAN 2 3,North,20.00,79.47,,161.00,0.00,2,-102.671978,35.267392,1
0,1.0099,13173,CHINA SPRING 3,North Central,20.00,15.90,,161.00,0.00,5,-97.373443,31.689585,1
2,1.0280,13174,ANDREWS 4 1,Far West,115.00,56.15,,,0.00,1,-102.947650,32.385088,1
0,1.0280,13175,ANDREWS 4 3,Far West,20.00,56.15,,0.00,0.00,1,-102.948460,32.384062,1
1,1.0188,13176,LA PORTE 1 1,Coast,115.00,-27.49,,,0.00,7,-95.039272,29.693900,1
0,1.0188,13177,LA PORTE 1 3,Coast,20.00,-27.49,,0.00,0.00,7,-95.040082,29.693313,1
0,1.0188,13178,LA PORTE 1 4,Coast,20.00,-27.49,,0.00,0.00,7,-95.040082,29.692844,1
2,1.0383,13179,BRADY 2 1,West,115.00,46.39,,,0.00,3,-99.547756,31.357872,1
0,1.0400,13180,BRADY 2 3,West,20.00,49.40,,160.00,0.00,3,-99.549916,31.355105,1
1,1.0187,13181,FORT STOCKTON 8 1,Far West,115.00,82.36,,,0.00,1,-102.912316,30.902158,1
0,1.0166,13182,FORT STOCKTON 8 3,Far West,20.00,88.40,,160.00,0.00,1,-102.914476,30.900613,1
1,1.0296,13183,SAN ANGELO 5 1,West,115.00,43.86,,,0.00,3,-100.251400,31.211537,1
0,1.0296,13184,SAN ANGELO 5 3,West,20.00,43.86,,0.00,0.00,3,-100.253560,31.209997,1
0,1.0400,13185,COAHOMA 3,Far West,20.00,69.69,,158.00,0.00,1,-101.208415,32.872238,1
3,1.0188,13186,FORT STOCKTON 9 1,Far West,115.00,80.37,,,0.00,1,-103.303062,30.957739,1
0,1.0171,13187,FORT STOCKTON 9 3,Far West,20.00,88.79,,157.50,0.00,1,-103.305222,30.953726,1
0,1.0187,13188,RIO VISTA 3,North Central,20.00,6.73,,0.00,0.00,5,-97.342981,32.113601,1
2,1.0310,13189,FT. STOCKTON 1 1,Far West,115.00,73.42,,,0.00,1,-102.547692,30.573040,1
0,1.0310,13190,FT. STOCKTON 1 3,Far West,20.00,73.42,,0.00,0.00,1,-102.549852,30.570251,1
1,1.0148,13191,STEPHENS 1 1,North Central,161.00,21.11,,,0.00,5,-98.675846,32.634195,1
0,1.0148,13192,STEPHENS 1 3,North Central,20.00,21.11,,0.00,0.00,5,-98.676656,32.633627,1
0,1.0173,13193,BAIRD 3,North Central,20.00,23.12,,0.00,0.00,5,-99.158574,32.425381,1
1,1.0409,13194,FLOYDADA 3 1,North,161.00,59.79,,,0.00,2,-101.184028,34.067947,1
0,1.0400,13195,FLOYDADA 3 3,North,20.00,61.74,,151.20,0.00,2,-101.186188,34.066456,1
0,1.0261,13196,BAY CITY 3,Coast,20.00,-12.66,,0.00,0.00,7,-95.858060,28.837939,1
0,1.0400,13197,CROSBYTON 3,North,20.00,60.51,,150.00,0.00,2,-100.965962,33.741125,1
2,1.0191,13198,CHRISTOVAL 1 1,West,115.00,51.21,,,0.00,3,-100.675220,31.082969,1
0,1.0304,13199,CHRISTOVAL 1 3,West,20.00,54.14,,150.00,0.00,3,-100.677380,31.080194,1
2,1.0423,13200,PANHANDLE 7 1,North,161.00,60.88,,,0.00,2,-101.425167,35.199395,1
0,1.0400,13201,PANHANDLE 7 3,North,20.00,63.66,,150.00,0.00,2,-101.430567,35.192776,1
6,1.0260,13202,SEYMOUR 2 1,North,161.00,35.56,,,0.00,2,-99.407569,33.625824,1
0,1.0260,13203,SEYMOUR 2 3,North,20.00,35.56,,0.00,0.00,2,-99.409729,33.618330,1
6,1.0298,13204,SEYMOUR 3 1,North,161.00,37.01,,,0.00,2,-99.529344,33.643566,1
0,1.0400,13205,SEYMOUR 3 3,North,20.00,44.41,,150.00,0.00,2,-99.531504,33.636074,1
0,1.0418,13206,SILVERTON 3,North,20.00,59.18,,0.00,0.00,2,-101.233633,34.413707,1
2,1.0437,13207,HART 1 1,North,161.00,61.76,,,0.00,2,-102.342727,34.662960,1
0,1.0400,13208,HART 1 3,North,20.00,65.40,,150.00,0.00,2,-102.348127,34.656298,1
3,1.0282,13209,CROSBY 1 1,North,161.00,55.39,,,0.00,2,-101.338805,33.806907,1
0,1.0282,13210,CROSBY 1 3,North,20.00,55.39,,0.00,0.00,2,-101.340965,33.803018,1
8,1.0120,13211,MCCAMEY 3 1,Far West,115.00,69.49,,,0.00,1,-102.279470,31.239346,1
0,1.0069,13212,MCCAMEY 3 3,Far West,20.00,77.14,,150.00,0.00,1,-102.281630,31.229188,1
0,1.0002,13213,IND W TWFV 2 3,Far West,20.00,66.97,,150.00,0.00,1,-102.696166,31.695601,1
7,1.0123,13214,CRANE 2 1,Far West,115.00,69.73,,,0.00,1,-102.300850,31.251899,1
0,1.0086,13215,CRANE 2 3,Far West,20.00,77.65,,150.00,0.00,1,-102.303010,31.242973,1
3,1.0118,13216,LIBERTY 1 1,Coast,115.00,-27.41,,,0.00,7,-94.484963,30.009320,1
0,1.0118,13217,LIBERTY 1 3,Coast,20.00,-27.41,,0.00,0.00,7,-94.485773,30.008268,1
7,1.0125,13218,MCCAMEY 4 1,Far West,115.00,69.75,,,0.00,1,-102.297719,31.230994,1
0,1.0129,13219,MCCAMEY 4 3,Far West,20.00,73.78,,150.00,0.00,1,-102.299879,31.222067,1
2,1.0403,13220,MCCARNEY 2 1,West,115.00,53.12,,,0.00,3,-99.604060,33.005684,1
0,1.0391,13221,MCCARNEY 2 3,West,20.00,57.79,,150.00,0.00,3,-99.604870,33.004665,1
2,1.0402,13222,HASKELL 3 1,West,115.00,53.06,,,0.00,3,-99.604060,33.015684,1
0,1.0423,13223,HASKELL 3 3,West,20.00,56.63,,150.00,0.00,3,-99.604870,33.014666,1
9,1.0359,13224,GOLIAD 1 1,South,115.00,8.53,,,0.00,4,-97.448775,28.408805,1
0,1.0365,13225,GOLIAD 1 3,South,20.00,10.65,,150.00,0.00,4,-97.450935,28.397089,1
3,1.0364,13226,GOLIAD 2 1,South,115.00,8.79,,,0.00,4,-97.448775,28.444134,1
0,1.0361,13227,GOLIAD 2 3,South,20.00,13.03,,150.00,0.00,4,-97.450935,28.440018,1
3,1.0277,13228,LAREDO 8 1,South,115.00,26.99,,,0.00,4,-99.272418,27.574654,1
0,1.0297,13229,LAREDO 8 3,South,20.00,30.05,,150.00,0.00,4,-99.274578,27.570506,1
4,1.0242,13230,GAIL 3 1,Far West,115.00,59.71,,,0.00,1,-101.637149,32.721421,1
0,1.0249,13231,GAIL 3 3,Far West,20.00,61.48,,150.00,0.00,1,-101.637959,32.719491,1
2,1.0352,13232,ANGLETON 2 1,Coast,115.00,-20.53,,,0.00,7,-95.424461,29.237806,1
0,1.0346,13233,ANGLETON 2 3,Coast,20.00,-15.71,,150.00,0.00,7,-95.426621,29.234979,1
2,1.0356,13234,EL CAMPO 4 1,Coast,115.00,-6.66,,,0.00,7,-96.202536,29.021119,1
0,1.0356,13235,EL CAMPO 4 3,Coast,20.00,-6.66,,0.00,0.00,7,-96.204696,29.018285,1
0,1.0126,13236,VENUS 3,North Central,20.00,-1.96,,0.00,0.00,5,-97.072088,32.448522,1
2,1.0152,13237,GAINSVILLE 1 1,North Central,161.00,5.00,,,0.00,5,-97.286014,33.454953,1
0,1.0152,13238,GAINSVILLE 1 3,North Central,20.00,5.00,,0.00,0.00,5,-97.288174,33.452250,1
3,1.0361,13239,DEL RIO 1 1,South,115.00,43.70,,,0.00,4,-100.792960,29.726592,1
0,1.0400,13240,DEL RIO 1 3,South,20.00,50.20,,149.30,0.00,4,-100.793770,29.725068,1
1,1.0061,13241,EDEN 1 1,West,115.00,42.57,,,0.00,3,-100.024542,31.110008,1
0,1.0061,13242,EDEN 1 3,West,20.00,42.57,,0.00,0.00,3,-100.026702,31.108467,1
4,1.0211,13243,CISCO 2 1,North Central,161.00,22.73,,,0.00,5,-99.162848,32.301526,1
0,1.0211,13244,CISCO 2 3,North Central,20.00,22.73,,0.00,0.00,5,-99.163658,32.299586,1
0,1.0113,13245,ITASCA 3,North Central,20.00,-0.88,,0.00,0.00,5,-97.069970,32.176363,1
0,1.0400,13246,SWEETWATER 2 3,West,20.00,53.45,,144.00,0.00,3,-100.421360,32.287980,1
2,1.0344,13247,RIO HONDO 2 1,South,115.00,22.38,,,0.00,4,-97.492789,26.286307,1
0,1.0400,13248,RIO HONDO 2 3,South,20.00,23.98,,142.60,0.00,4,-97.494949,26.283402,1
0,1.0031,13249,IND W TWFV 9 3,Far West,20.00,51.88,,0.00,0.00,1,-101.899260,31.788203,1
0,1.0310,13250,ROMA 3,South,20.00,32.79,,136.00,0.00,4,-99.015668,26.514017,1
0,1.0211,13251,MERCEDES 3,South,20.00,27.16,,135.00,0.00,4,-97.797013,26.080726,1
0,1.0128,13252,BARDWELL 3,North Central,20.00,8.31,,134.70,0.00,5,-96.704681,32.227383,1
5,1.0205,13253,BAYTOWN 5 1,Coast,115.00,-26.09,,80.00,0.00,7,-94.995927,29.752579,1
0,1.0048,13254,HUFFMAN 3,Coast,20.00,-22.78,,67.20,0.00,7,-95.040287,30.006269,1
0,1.0037,13255,HUFFMAN 4,Coast,20.00,-28.83,,0.00,0.00,7,-95.040287,30.005801,1
1,1.0396,13256,JIM WELLS 1 1,South,115.00,17.94,,,0.00,4,-97.976850,27.915741,1
0,1.0411,13257,JIM WELLS 1 3,South,20.00,19.61,,131.00,0.00,4,-97.979010,27.914151,1
0,1.0273,13258,SNYDER 2 3,West,20.00,56.33,,130.50,0.00,3,-100.993310,32.717561,1
1,1.0011,13259,PEARSALL 2 1,South,115.00,10.89,,,0.00,4,-99.175005,28.880674,1
0,1.0018,13260,PEARSALL 2 3,South,20.00,16.59,,130.00,0.00,4,-99.177165,28.879098,1
0,1.0300,13261,CORSICANA 2 3,North Central,20.00,1.47,,0.00,0.00,5,-96.583246,32.064165,1
0,1.0400,13262,ROSCOE 3 3,West,20.00,53.74,,126.50,0.00,3,-100.647560,32.394994,1
0,1.0400,13263,MUENSTER 2 3,North,20.00,15.57,,125.00,0.00,2,-97.370569,33.696363,1
0,1.0143,13264,MILES 3,West,20.00,54.74,,125.00,0.00,3,-100.112363,31.528324,1
0,1.0131,13265,AUSTIN 6 3,South Central,20.00,-11.39,,0.00,0.00,6,-97.617393,30.214278,1
2,1.0152,13266,DECATUR 1 1,North Central,161.00,1.00,,,0.00,5,-97.417636,33.209828,1
0,1.0152,13267,DECATUR 1 3,North Central,20.00,1.00,,0.00,0.00,5,-97.418446,33.208812,1
1,1.0126,13268,WOLFE CITY 1 1,North,161.00,3.65,,,0.00,2,-96.078872,33.402082,1
0,1.0141,13269,WOLFE CITY 1 3,North,20.00,7.35,,123.60,0.00,2,-96.081032,33.400579,1
6,1.0400,13270,LUBBOCK 1 1,Far West,115.00,67.36,,74.00,0.00,1,-101.787000,33.518699,1
3,1.0306,13271,DAMON 2 1,Coast,115.00,-17.44,,,0.00,7,-95.654544,29.239791,1
0,1.0306,13272,DAMON 2 3,Coast,20.00,-17.44,,0.00,0.00,7,-95.656704,29.235707,1
0,1.0240,13273,NEVADA 3,North Central,20.00,-3.87,,0.00,0.00,5,-96.356663,33.028430,1
8,1.0269,13274,MCCAMEY 5 1,Far West,115.00,75.63,,,0.00,1,-102.263744,30.998414,1
0,1.0269,13275,MCCAMEY 5 3,Far West,20.00,75.63,,0.00,0.00,1,-102.265904,30.988230,1
0,1.0169,13276,HOUSTON 63 3,Coast,20.00,-27.01,,0.00,0.00,7,-95.458176,29.643864,1
7,1.0273,13277,FORT STOCKTON 10 1,Far West,115.00,75.74,,,0.00,1,-102.267233,30.978242,1
0,1.0287,13278,FORT STOCKTON 10 3,Far West,20.00,77.42,,116.00,0.00,1,-102.269393,30.969291,1
0,1.0259,13279,BIG SPRING 2 3,Far West,20.00,52.27,,115.50,0.00,1,-101.296860,31.915017,1
6,1.0204,13280,STERLING 1 1,West,115.00,47.72,,,0.00,3,-100.821400,31.885555,1
0,1.0190,13281,STERLING 1 3,West,20.00,53.97,,115.00,0.00,3,-100.823560,31.877912,1
3,1.0212,13282,CISCO 3 1,North Central,161.00,22.71,,,0.00,5,-99.163148,32.307611,1
0,1.0342,13283,CISCO 3 3,North Central,20.00,25.67,,114.90,0.00,5,-99.163958,32.306128,1
0,1.0254,13284,TUSOCOLA 3,West,20.00,39.74,,114.00,0.00,3,-100.021127,32.296928,1
5,1.0229,13285,RICHMOND 4 1,Coast,115.00,-23.45,,,0.00,7,-95.732700,29.408728,1
0,1.0229,13286,RICHMOND 4 3,Coast,20.00,-23.45,,0.00,0.00,7,-95.733510,29.406258,1
8,1.0356,13287,ALVIN 1 1,Coast,115.00,-20.31,,70.00,0.00,7,-95.191600,29.226787,1
0,1.0322,13288,JACKSBORO 2 3,North Central,20.00,22.26,,110.00,0.00,5,-98.160571,33.140682,1
4,1.0380,13289,RIO GRANDE CITY 4 1,South,115.00,23.02,,,0.00,4,-98.567954,26.409110,1
0,1.0400,13290,RIO GRANDE CITY 4 3,South,20.00,24.30,,110.00,0.00,4,-98.570114,26.403628,1
6,1.0249,13291,PAINT ROCK 2 1,West,115.00,42.74,,,0.00,3,-99.899373,31.443780,1
0,1.0249,13292,PAINT ROCK 2 3,West,20.00,42.74,,0.00,0.00,3,-99.901533,31.436101,1
0,1.0245,13293,HAMILTON 3,North Central,20.00,11.89,,100.00,0.00,5,-98.212299,31.730523,1
2,1.0300,13294,CRANE 3 1,Far West,115.00,77.13,,,0.00,1,-102.356040,31.090844,1
0,1.0303,13295,CRANE 3 3,Far West,20.00,81.16,,108.00,0.00,1,-102.358200,31.088069,1
10,1.0143,13296,BROWNSVILLE 4 1,South,115.00,17.10,,62.00,0.00,4,-97.517800,25.910510,1
1,1.0166,13297,EAGLE PASS 1 1,South,115.00,24.67,,,0.00,4,-100.399930,28.697014,1
0,1.0115,13298,EAGLE PASS 1 3,South,20.00,32.22,,102.60,0.00,4,-100.402090,28.695435,1
0,1.0349,13299,SWEETWATER 1 3,West,20.00,42.91,,101.20,0.00,3,-100.128060,32.402971,1
1,0.9869,13300,COLORADO CITY 1 1,Far West,115.00,47.77,,,0.00,1,-100.864386,32.289811,1
0,0.9869,13301,COLORADO CITY 1 3,Far West,20.00,47.77,,0.00,0.00,1,-100.865196,32.289240,1
3,1.0123,13302,PECOS 2 1,Far West,115.00,76.40,,,0.00,1,-103.358171,31.194821,1
0,1.0139,13303,PECOS 2 3,Far West,20.00,78.48,,101.00,0.00,1,-103.360331,31.190818,1
2,1.0054,13304,PYOTE 1 1,Far West,115.00,72.09,,,0.00,1,-103.358171,31.448693,1
0,1.0041,13305,PYOTE 1 3,Far West,20.00,76.48,,101.00,0.00,1,-103.360331,31.445929,1
2,1.0310,13306,LAMESA 3 1,Far West,115.00,62.55,,,0.00,1,-101.936450,32.716191,1
0,1.0284,13307,LAMESA 3 3,Far West,20.00,69.04,,100.80,0.00,1,-101.937260,32.715169,1
0,1.0235,13308,MINGUS 3,North Central,20.00,17.48,,100.50,0.00,5,-98.376849,32.368455,1
0,1.0145,13309,RIESEL 2 3,North Central,20.00,7.57,,100.10,0.00,5,-97.081334,31.340260,1
1,1.0144,13310,CHILTON 1 1,North Central,161.00,5.31,,,0.00,5,-97.079174,31.360406,1
0,1.0085,13311,CHILTON 1 3,North Central,20.00,12.83,,100.10,0.00,5,-97.081334,31.358869,1
2,1.0388,13312,SNYDER 7 1,West,115.00,65.59,,100.00,0.00,3,-100.953311,32.746150,1
3,1.0186,13313,UVALDE 1 1,West,115.00,24.30,,,0.00,3,-99.712511,29.214153,1
0,1.0196,13314,UVALDE 1 3,West,20.00,29.98,,100.00,0.00,3,-99.714671,29.210069,1
5,1.0368,13315,HASKELL 4 1,West,115.00,51.89,,,0.00,3,-99.551150,33.039095,1
0,1.0380,13316,HASKELL 4 3,West,20.00,55.20,,100.00,0.00,3,-99.551960,33.036718,1
3,1.0308,13317,LAMESA 4 1,Far West,115.00,62.43,,,0.00,1,-101.925172,32.714702,1
0,1.0322,13318,LAMESA 4 3,Far West,20.00,64.85,,100.00,0.00,1,-101.925982,32.713226,1
3,1.0066,13319,TBD 2 1,Far West,115.00,75.34,,,0.00,1,-103.725300,31.428343,1
0,1.0036,13320,TBD 2 3,Far West,20.00,81.50,,100.00,0.00,1,-103.727460,31.424349,1
0,1.0163,13321,IND W TWFV 3 3,Far West,20.00,57.74,,100.00,0.00,1,-102.670919,32.458118,1
