From Number,To Number,To Nom kV,From Nom kV,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Lim MVA A,Lim MVA B,Lim MVA C
12505,5384,500.000,500.000,1,Closed,Line,NO,0.00010,0.00196,0.28772,2010.0,2010.0,2010.0
12505,12536,500.000,500.000,1,Closed,Line,NO,0.00008,0.00158,0.10913,1980.5,1980.5,1980.5
12505,12715,500.000,500.000,1,Closed,Line,NO,0.00051,0.00876,1.46060,2417.3,2417.3,2417.3
12506,12505,500.000,20.000,1,Closed,Transformer,YES,0.00075,0.03781,0.00000,516.9,516.9,516.9
12507,12505,500.000,20.000,1,Closed,Transformer,YES,0.00022,0.01013,0.00000,607.1,607.1,607.1
12508,12505,500.000,20.000,1,Closed,Transformer,YES,0.00086,0.08459,0.00000,230.1,230.1,230.1
12509,12505,500.000,20.000,1,Closed,Transformer,YES,0.00061,0.06711,0.00000,198.9,198.9,198.9
12510,12505,500.000,20.000,1,Closed,Transformer,YES,0.00133,0.07762,0.00000,224.6,224.6,224.6
12511,12505,500.000,20.000,1,Closed,Transformer,YES,0.00027,0.02827,0.00000,187.8,187.8,187.8
12512,12505,500.000,20.000,1,Closed,Transformer,YES,0.00074,0.03785,0.00000,216.4,216.4,216.4
12513,12505,500.000,20.000,1,Closed,Transformer,YES,0.00064,0.07228,0.00000,197.5,197.5,197.5
12514,5444,500.000,20.000,1,Closed,Transformer,YES,0.00049,0.02484,0.00000,332.1,332.1,332.1
12515,5444,500.000,20.000,1,Closed,Transformer,YES,0.00025,0.02287,0.00000,416.9,416.9,416.9
12516,5444,500.000,20.000,1,Closed,Transformer,YES,0.00085,0.05233,0.00000,389.3,389.3,389.3
12517,5444,500.000,20.000,1,Closed,Transformer,YES,0.00072,0.05230,0.00000,336.9,336.9,336.9
12518,5444,500.000,20.000,1,Closed,Transformer,YES,0.00050,0.04231,0.00000,376.6,376.6,376.6
12519,5444,500.000,20.000,1,Closed,Transformer,YES,0.00019,0.01604,0.00000,354.9,354.9,354.9
12520,5279,500.000,13.800,1,Closed,Transformer,YES,0.00024,0.02065,0.00000,328.5,328.5,328.5
12521,5279,500.000,13.800,1,Closed,Transformer,YES,0.00056,0.02592,0.00000,319.7,319.7,319.7
12522,5279,500.000,13.800,1,Closed,Transformer,YES,0.00062,0.04927,0.00000,340.2,340.2,340.2
12524,12523,500.000,20.000,1,Closed,Transformer,YES,0.00035,0.02057,0.00000,978.7,978.7,978.7
12525,12523,500.000,20.000,1,Closed,Transformer,YES,0.00036,0.01572,0.00000,837.3,837.3,837.3
12526,6066,500.000,18.000,1,Closed,Transformer,YES,0.00076,0.05682,0.00000,195.7,195.7,195.7
12527,6066,500.000,18.000,1,Closed,Transformer,YES,0.00034,0.02296,0.00000,223.8,223.8,223.8
12528,5448,500.000,500.000,1,Closed,Line,NO,0.00013,0.00237,0.27060,2361.4,2361.4,2361.4
12529,12528,500.000,20.000,1,Closed,Transformer,YES,0.00062,0.02724,0.00000,647.1,647.1,647.1
12530,12528,500.000,20.000,1,Closed,Transformer,YES,0.00034,0.02699,0.00000,552.1,552.1,552.1
12531,12528,500.000,20.000,1,Closed,Transformer,YES,0.00010,0.00789,0.00000,543.0,543.0,543.0
12532,5204,500.000,13.800,1,Closed,Transformer,YES,0.00028,0.02203,0.00000,260.5,260.5,260.5
12533,5204,500.000,13.800,1,Closed,Transformer,YES,0.00171,0.09007,0.00000,212.6,212.6,212.6
12534,5204,500.000,13.800,1,Closed,Transformer,YES,0.00126,0.07358,0.00000,245.8,245.8,245.8
12535,12566,500.000,500.000,1,Closed,Line,NO,0.00016,0.00263,0.43015,2437.9,2437.9,2437.9
12535,12566,500.000,500.000,2,Closed,Line,NO,0.00016,0.00263,0.43015,2437.9,2437.9,2437.9
12536,5350,500.000,500.000,1,Closed,Line,NO,0.00002,0.00044,0.05553,2246.0,2246.0,2246.0
12537,12536,500.000,20.000,1,Closed,Transformer,YES,0.00024,0.02702,0.00000,708.7,708.7,708.7
12538,12536,500.000,20.000,1,Closed,Transformer,YES,0.00048,0.03605,0.00000,488.1,488.1,488.1
12540,7278,230.000,13.800,1,Closed,Transformer,YES,0.00103,0.04543,0.00000,244.8,244.8,244.8
12541,7278,230.000,13.800,1,Closed,Transformer,YES,0.00067,0.02936,0.00000,293.9,293.9,293.9
12542,7058,500.000,13.800,1,Closed,Transformer,YES,0.00060,0.04821,0.00000,121.7,121.7,121.7
12543,7058,500.000,13.800,1,Closed,Transformer,YES,0.00165,0.12766,0.00000,119.0,119.0,119.0
12544,12880,500.000,500.000,1,Closed,Line,NO,0.00005,0.00089,0.09159,2120.4,2120.4,2120.4
12545,12544,500.000,20.000,1,Closed,Transformer,YES,0.00015,0.01520,0.00000,654.4,654.4,654.4
12546,12544,500.000,20.000,1,Closed,Transformer,YES,0.00044,0.01932,0.00000,405.5,405.5,405.5
12547,5239,500.000,500.000,1,Closed,Line,NO,0.00070,0.01230,1.88422,1910.0,1910.0,1910.0
12548,12547,500.000,13.800,1,Closed,Transformer,YES,0.00047,0.04434,0.00000,204.8,204.8,204.8
12549,12547,500.000,13.800,1,Closed,Transformer,YES,0.00160,0.08538,0.00000,200.4,200.4,200.4
12550,12547,500.000,13.800,1,Closed,Transformer,YES,0.00040,0.03609,0.00000,209.9,209.9,209.9
12551,12547,500.000,13.800,1,Closed,Transformer,YES,0.00177,0.14266,0.00000,131.5,131.5,131.5
12552,7331,500.000,20.000,1,Closed,Transformer,YES,0.00067,0.05256,0.00000,217.3,217.3,217.3
12553,7331,500.000,20.000,1,Closed,Transformer,YES,0.00055,0.02423,0.00000,229.5,229.5,229.5
12554,5055,500.000,500.000,1,Closed,Line,NO,0.00104,0.01897,2.62246,2350.4,2350.4,2350.4
12554,5055,500.000,500.000,2,Closed,Line,NO,0.00104,0.01897,2.62246,2350.4,2350.4,2350.4
12555,12556,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,800.0,800.0,800.0
12557,12556,500.000,20.000,1,Closed,Transformer,YES,0.00025,0.01828,0.00000,300.8,300.8,300.8
12558,12556,500.000,20.000,1,Closed,Transformer,YES,0.00035,0.02762,0.00000,293.5,293.5,293.5
12559,12556,500.000,20.000,1,Closed,Transformer,YES,0.00026,0.01124,0.00000,365.5,365.5,365.5
12560,12535,500.000,500.000,1,Closed,Line,NO,0.00108,0.01975,2.79069,2919.0,2919.0,2919.0
12560,12566,500.000,500.000,1,Closed,Line,NO,0.00108,0.01975,2.79069,2919.0,2919.0,2919.0
12561,12560,500.000,20.000,1,Closed,Transformer,YES,0.00112,0.06130,0.00000,342.2,342.2,342.2
12562,12560,500.000,20.000,1,Closed,Transformer,YES,0.00072,0.04988,0.00000,273.2,273.2,273.2
12563,12560,500.000,20.000,1,Closed,Transformer,YES,0.00039,0.01809,0.00000,263.3,263.3,263.3
12564,1095,500.000,500.000,1,Closed,Line,NO,0.00051,0.00727,1.11325,2857.1,2857.1,2857.1
12564,1095,500.000,500.000,2,Closed,Line,NO,0.00051,0.00727,1.11325,2857.1,2857.1,2857.1
12564,5120,500.000,500.000,1,Closed,Line,NO,0.00108,0.02063,2.91944,3036.5,3036.5,3036.5
12564,5120,500.000,500.000,2,Closed,Line,NO,0.00108,0.02063,2.91944,3036.5,3036.5,3036.5
12565,7018,500.000,500.000,1,Closed,Line,NO,0.00013,0.00261,0.29971,2211.0,2211.0,2211.0
12565,7018,500.000,500.000,2,Closed,Line,NO,0.00013,0.00261,0.29971,2211.0,2211.0,2211.0
12565,12535,500.000,500.000,1,Closed,Line,NO,0.00108,0.01975,2.79069,2919.0,2919.0,2919.0
12566,7414,500.000,500.000,1,Closed,Line,NO,0.00062,0.01036,1.89203,3995.0,3995.0,3995.0
12566,7414,500.000,500.000,2,Closed,Line,NO,0.00062,0.01036,1.89203,3995.0,3995.0,3995.0
12567,12689,500.000,500.000,1,Closed,Line,NO,0.00004,0.00083,0.09475,2270.5,2270.5,2270.5
12567,12699,500.000,500.000,1,Closed,Line,NO,0.00001,0.00019,0.01007,2439.6,2439.6,2439.6
12568,12567,500.000,20.000,1,Closed,Transformer,YES,0.00062,0.04131,0.00000,245.4,245.4,245.4
12569,12567,500.000,20.000,1,Closed,Transformer,YES,0.00165,0.07703,0.00000,204.5,204.5,204.5
12570,12567,500.000,20.000,1,Closed,Transformer,YES,0.00087,0.07315,0.00000,188.8,188.8,188.8
12571,12567,500.000,20.000,1,Closed,Transformer,YES,0.00063,0.05683,0.00000,111.3,111.3,111.3
12572,12567,500.000,20.000,1,Closed,Transformer,YES,0.00130,0.15199,0.00000,102.9,102.9,102.9
12573,12574,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,800.0,800.0,800.0
12574,12640,500.000,500.000,1,Closed,Line,NO,0.00020,0.00360,0.51102,3108.0,3108.0,3108.0
12575,12574,500.000,20.000,1,Closed,Transformer,YES,0.00058,0.05089,0.00000,149.7,149.7,149.7
12576,12574,500.000,20.000,1,Closed,Transformer,YES,0.00030,0.02524,0.00000,156.6,156.6,156.6
12577,12574,500.000,20.000,1,Closed,Transformer,YES,0.00123,0.10638,0.00000,126.8,126.8,126.8
12578,12574,500.000,20.000,1,Closed,Transformer,YES,0.00136,0.10514,0.00000,109.3,109.3,109.3
12579,12574,500.000,20.000,1,Closed,Transformer,YES,0.00290,0.12746,0.00000,136.0,136.0,136.0
12580,12574,500.000,20.000,1,Closed,Transformer,YES,0.00088,0.03890,0.00000,126.5,126.5,126.5
12581,12582,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12581,12846,161.000,161.000,1,Closed,Line,NO,0.00189,0.01156,0.00917,180.9,180.9,180.9
12581,13038,161.000,161.000,1,Closed,Line,NO,0.00027,0.00145,0.00036,297.0,297.0,297.0
12581,13057,161.000,161.000,1,Closed,Line,NO,0.00852,0.04723,0.04302,222.7,222.7,222.7
12581,13161,161.000,161.000,1,Closed,Line,NO,0.00286,0.01831,0.01818,224.0,224.0,224.0
12581,13165,161.000,161.000,1,Closed,Line,NO,0.00686,0.04393,0.04008,191.6,191.6,191.6
12582,12847,500.000,500.000,1,Closed,Line,NO,0.00005,0.00091,0.11671,2092.0,2092.0,2092.0
12583,12582,500.000,20.000,1,Closed,Transformer,YES,0.00007,0.00790,0.00000,730.3,730.3,730.3
12584,12585,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,691.0,691.0,691.0
12584,12639,115.000,115.000,1,Closed,Line,NO,0.00178,0.00743,0.00123,316.0,316.0,316.0
12584,13234,115.000,115.000,1,Closed,Line,NO,0.00055,0.00265,0.00079,375.0,375.0,375.0
12585,12640,500.000,500.000,1,Closed,Line,NO,0.00002,0.00034,0.02724,2716.4,2716.4,2716.4
12586,12585,500.000,20.000,1,Closed,Transformer,YES,0.00021,0.01158,0.00000,732.2,732.2,732.2
12588,5390,161.000,20.000,1,Closed,Transformer,YES,0.00048,0.03067,0.00000,452.4,452.4,452.4
12589,5390,161.000,20.000,1,Closed,Transformer,YES,0.00012,0.01083,0.00000,400.9,400.9,400.9
12590,12591,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12590,12926,161.000,161.000,1,Closed,Line,NO,0.00075,0.00415,0.00514,209.6,209.6,209.6
12591,12826,500.000,500.000,1,Closed,Line,NO,0.00009,0.00140,0.18498,2033.5,2033.5,2033.5
12592,12591,500.000,20.000,1,Closed,Transformer,YES,0.00028,0.02403,0.00000,561.4,561.4,561.4
12593,12594,230.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12593,13155,115.000,115.000,1,Closed,Line,NO,0.00456,0.01465,0.00289,189.0,189.0,189.0
12593,13155,115.000,115.000,2,Closed,Line,NO,0.00456,0.01465,0.00289,189.0,189.0,189.0
12595,12594,230.000,20.000,1,Closed,Transformer,YES,0.00074,0.01840,0.00000,520.6,520.6,520.6
12596,7422,500.000,500.000,1,Closed,Line,NO,0.00022,0.00394,0.57955,2253.2,2253.2,2253.2
12597,12596,500.000,20.000,1,Closed,Transformer,YES,0.00054,0.03849,0.00000,242.4,242.4,242.4
12598,12596,500.000,20.000,1,Closed,Transformer,YES,0.00147,0.06465,0.00000,241.7,241.7,241.7
12599,12596,500.000,20.000,1,Closed,Transformer,YES,0.00111,0.09279,0.00000,198.7,198.7,198.7
12600,12601,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12602,12601,500.000,20.000,1,Closed,Transformer,YES,0.00072,0.04315,0.00000,388.5,388.5,388.5
12603,12601,500.000,20.000,1,Closed,Transformer,YES,0.00102,0.04743,0.00000,118.2,118.2,118.2
12604,12601,500.000,20.000,1,Closed,Transformer,YES,0.00058,0.04870,0.00000,117.8,117.8,117.8
12605,12601,500.000,20.000,1,Closed,Transformer,YES,0.00242,0.17604,0.00000,98.8,98.8,98.8
12606,12601,500.000,20.000,1,Closed,Transformer,YES,0.00249,0.18389,0.00000,92.1,92.1,92.1
12607,13280,115.000,115.000,1,Closed,Line,NO,0.00835,0.03881,0.01120,164.1,164.1,164.1
12607,13280,115.000,115.000,2,Closed,Line,NO,0.00835,0.03881,0.01120,164.1,164.1,164.1
12607,13413,115.000,115.000,1,Closed,Line,NO,0.00676,0.03121,0.01249,211.5,211.5,211.5
12607,13413,115.000,115.000,2,Closed,Line,NO,0.00676,0.03121,0.01249,211.5,211.5,211.5
12607,13413,115.000,115.000,3,Closed,Line,NO,0.00676,0.03121,0.01249,211.5,211.5,211.5
12609,12607,115.000,20.000,1,Closed,Transformer,YES,0.00020,0.00503,0.00000,702.4,702.4,702.4
12610,6152,230.000,20.000,1,Closed,Transformer,YES,0.00239,0.09215,0.00000,222.0,222.0,222.0
12611,6152,230.000,20.000,1,Closed,Transformer,YES,0.00352,0.08795,0.00000,216.2,216.2,216.2
12612,6152,230.000,20.000,1,Closed,Transformer,YES,0.00206,0.08436,0.00000,200.9,200.9,200.9
12613,6210,500.000,500.000,1,Closed,Line,NO,0.00000,0.00030,0.00000,2700.0,2700.0,2700.0
12613,6210,500.000,500.000,2,Closed,Line,NO,0.00000,0.00030,0.00000,2700.0,2700.0,2700.0
12614,12613,500.000,20.000,1,Closed,Transformer,YES,0.00135,0.05928,0.00000,260.5,260.5,260.5
12615,12613,500.000,20.000,1,Closed,Transformer,YES,0.00100,0.07128,0.00000,235.9,235.9,235.9
12616,12613,500.000,20.000,1,Closed,Transformer,YES,0.00115,0.08154,0.00000,238.9,238.9,238.9
12617,12618,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,943.0,943.0,943.0
12617,12837,161.000,161.000,1,Closed,Line,NO,0.00731,0.03692,0.02108,278.0,278.0,278.0
12617,13004,161.000,161.000,1,Closed,Line,NO,0.00516,0.03414,0.05183,416.0,416.0,416.0
12617,13057,161.000,161.000,1,Closed,Line,NO,0.00296,0.01962,0.03566,368.0,368.0,368.0
12617,13165,161.000,161.000,1,Closed,Line,NO,0.00626,0.03706,0.02971,213.7,213.7,213.7
12618,12838,500.000,500.000,1,Closed,Line,NO,0.00028,0.00458,0.90733,1971.5,1971.5,1971.5
12618,12847,500.000,500.000,1,Closed,Line,NO,0.00028,0.00458,0.90733,1971.5,1971.5,1971.5
12618,12867,500.000,500.000,1,Closed,Line,NO,0.00062,0.00887,1.45849,2219.1,2219.1,2219.1
12619,12618,500.000,20.000,1,Closed,Transformer,YES,0.00034,0.02011,0.00000,595.9,595.9,595.9
12620,12621,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,732.0,732.0,732.0
12621,12852,500.000,500.000,1,Closed,Line,NO,0.00020,0.00284,0.46445,2277.2,2277.2,2277.2
12622,12621,500.000,20.000,1,Closed,Transformer,YES,0.00042,0.02125,0.00000,236.7,236.7,236.7
12623,12621,500.000,20.000,1,Closed,Transformer,YES,0.00041,0.03967,0.00000,210.1,210.1,210.1
12624,12621,500.000,20.000,1,Closed,Transformer,YES,0.00021,0.01896,0.00000,233.7,233.7,233.7
12626,4168,115.000,20.000,1,Closed,Transformer,YES,0.00164,0.08578,0.00000,242.3,242.3,242.3
12627,4168,115.000,20.000,1,Closed,Transformer,YES,0.00048,0.02500,0.00000,267.5,267.5,267.5
12628,4168,115.000,20.000,1,Closed,Transformer,YES,0.00096,0.05185,0.00000,202.7,202.7,202.7
12629,12630,230.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12629,12819,115.000,115.000,1,Closed,Line,NO,0.02290,0.10707,0.02483,184.0,184.0,184.0
12630,12811,230.000,230.000,1,Closed,Line,NO,0.00248,0.02210,0.07206,773.0,773.0,773.0
12630,12820,230.000,230.000,1,Closed,Line,NO,0.00255,0.02283,0.11300,496.0,496.0,496.0
12631,12630,230.000,20.000,1,Closed,Transformer,YES,0.00043,0.02087,0.00000,695.5,695.5,695.5
12632,12633,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12632,12807,161.000,161.000,1,Closed,Line,NO,0.00597,0.03499,0.04475,348.0,348.0,348.0
12632,12846,161.000,161.000,1,Closed,Line,NO,0.00520,0.02870,0.11267,282.1,282.1,282.1
12632,12846,161.000,161.000,2,Closed,Line,NO,0.00520,0.02870,0.11267,282.1,282.1,282.1
12633,12582,500.000,500.000,1,Closed,Line,NO,0.00021,0.00315,0.50401,2205.4,2205.4,2205.4
12633,12808,500.000,500.000,1,Closed,Line,NO,0.00021,0.00315,0.50401,2205.4,2205.4,2205.4
12634,12633,500.000,20.000,1,Closed,Transformer,YES,0.00026,0.02372,0.00000,605.1,605.1,605.1
12635,7068,230.000,20.000,1,Closed,Transformer,YES,0.00059,0.02921,0.00000,616.3,616.3,616.3
12636,12637,500.000,161.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12638,12637,500.000,20.000,1,Closed,Transformer,YES,0.00053,0.02316,0.00000,594.8,594.8,594.8
12639,12640,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,691.0,691.0,691.0
12639,13234,115.000,115.000,1,Closed,Line,NO,0.00066,0.00362,0.00128,375.0,375.0,375.0
12641,12640,500.000,20.000,1,Closed,Transformer,YES,0.00011,0.00669,0.00000,716.4,716.4,716.4
12643,4122,115.000,20.000,1,Closed,Transformer,YES,0.00146,0.07596,0.00000,246.1,246.1,246.1
12644,4122,115.000,20.000,1,Closed,Transformer,YES,0.00118,0.07929,0.00000,210.2,210.2,210.2
12645,4122,115.000,20.000,1,Closed,Transformer,YES,0.00073,0.04299,0.00000,234.0,234.0,234.0
12647,12646,230.000,20.000,1,Closed,Transformer,YES,0.00010,0.00419,0.00000,731.4,731.4,731.4
12648,7400,500.000,500.000,1,Closed,Line,NO,0.00008,0.00123,0.16038,2055.0,2055.0,2055.0
12648,12501,500.000,500.000,1,Closed,Line,NO,0.00205,0.03377,3.84493,2889.1,2889.1,2889.1
12648,12743,500.000,500.000,1,Closed,Line,NO,0.00008,0.00110,0.13613,2116.0,2116.0,2116.0
12649,12648,500.000,20.000,1,Closed,Transformer,YES,0.00032,0.03632,0.00000,114.7,114.7,114.7
12650,12648,500.000,20.000,1,Closed,Transformer,YES,0.00062,0.02887,0.00000,115.9,115.9,115.9
12651,12648,500.000,20.000,1,Closed,Transformer,YES,0.00078,0.06294,0.00000,86.4,86.4,86.4
12652,12648,500.000,20.000,1,Closed,Transformer,YES,0.00142,0.12106,0.00000,90.9,90.9,90.9
12653,12648,500.000,20.000,1,Closed,Transformer,YES,0.00371,0.21715,0.00000,85.7,85.7,85.7
12654,12648,500.000,20.000,1,Closed,Transformer,YES,0.00353,0.15535,0.00000,93.9,93.9,93.9
12655,12648,500.000,20.000,1,Closed,Transformer,YES,0.00161,0.17418,0.00000,91.1,91.1,91.1
12656,3053,230.000,230.000,1,Closed,Line,NO,0.00321,0.02952,0.21201,1200.0,384.7,384.7
12656,3053,230.000,230.000,2,Closed,Line,NO,0.00321,0.02952,0.21201,1200.0,384.7,384.7
12656,6359,230.000,230.000,1,Closed,Line,NO,0.00321,0.12000,0.21201,384.7,384.7,384.7
12656,6359,230.000,230.000,2,Closed,Line,NO,0.00321,0.12000,0.21201,384.7,384.7,384.7
12656,12646,230.000,230.000,1,Closed,Line,NO,0.00321,0.07000,0.21201,695.0,695.0,695.0
12656,12646,230.000,230.000,2,Closed,Line,NO,0.00321,0.07000,0.21201,695.0,695.0,695.0
12656,13429,500.000,230.000,1,Closed,Transformer,YES,0.00030,0.01639,0.00000,1608.0,1608.0,1608.0
12656,13429,500.000,230.000,2,Closed,Transformer,YES,0.00030,0.01639,0.00000,1608.0,1608.0,1608.0
12657,12656,230.000,20.000,1,Closed,Transformer,YES,0.00018,0.00877,0.00000,436.4,436.4,436.4
12658,12656,230.000,20.000,1,Closed,Transformer,YES,0.00136,0.06343,0.00000,230.7,230.7,230.7
12659,12897,115.000,115.000,1,Closed,Line,NO,0.00614,0.02627,0.03009,264.0,264.0,264.0
12659,12897,115.000,115.000,2,Closed,Line,NO,0.00614,0.02627,0.03009,264.0,264.0,264.0
12659,12897,115.000,115.000,3,Closed,Line,NO,0.00614,0.02627,0.03009,264.0,264.0,264.0
12661,12659,115.000,20.000,1,Closed,Transformer,YES,0.00038,0.01612,0.00000,486.8,486.8,486.8
12662,12659,115.000,20.000,1,Closed,Transformer,YES,0.00191,0.07846,0.00000,231.6,231.6,231.6
12663,12664,230.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12663,12897,115.000,115.000,1,Closed,Line,NO,0.00162,0.00707,0.00426,356.0,356.0,356.0
12663,13403,115.000,115.000,1,Closed,Line,NO,0.00389,0.01822,0.00246,145.5,145.5,145.5
12664,12788,230.000,230.000,1,Closed,Line,NO,0.00347,0.02883,0.09834,595.0,595.0,595.0
12665,12664,230.000,20.000,1,Closed,Transformer,YES,0.00099,0.03899,0.00000,376.7,376.7,376.7
12666,12664,230.000,20.000,1,Closed,Transformer,YES,0.00123,0.05680,0.00000,211.7,211.7,211.7
12667,1053,230.000,230.000,1,Closed,Line,NO,0.00422,0.03881,0.19994,498.7,498.7,498.7
12667,1081,230.000,230.000,1,Closed,Line,NO,0.00016,0.00129,0.00152,418.6,418.6,418.6
12667,1099,230.000,230.000,1,Closed,Line,NO,0.00318,0.03144,0.08335,416.8,416.8,416.8
12667,1113,230.000,230.000,1,Closed,Line,NO,0.00390,0.03244,0.07892,430.0,430.0,430.0
12667,1125,230.000,230.000,1,Closed,Line,NO,0.00221,0.02231,0.15595,408.1,408.1,408.1
12667,1129,230.000,230.000,1,Closed,Line,NO,0.00098,0.00968,0.02019,371.4,371.4,371.4
12667,12594,230.000,230.000,1,Closed,Line,NO,0.00674,0.05179,0.23879,542.8,542.8,542.8
12667,12680,230.000,230.000,1,Closed,Line,NO,0.00295,0.02529,0.08822,404.6,404.6,404.6
12667,12804,230.000,230.000,1,Closed,Line,NO,0.00351,0.03174,0.07021,452.0,452.0,452.0
12668,12667,230.000,20.000,1,Closed,Transformer,YES,0.00353,0.14440,0.00000,136.5,136.5,136.5
12669,12667,230.000,20.000,1,Closed,Transformer,YES,0.00201,0.06693,0.00000,161.2,161.2,161.2
12670,12667,230.000,20.000,1,Closed,Transformer,YES,0.00555,0.13877,0.00000,101.9,101.9,101.9
12671,12667,230.000,20.000,1,Closed,Transformer,YES,0.00497,0.12424,0.00000,88.5,88.5,88.5
12672,12667,230.000,20.000,1,Closed,Transformer,YES,0.00231,0.12243,0.00000,103.3,103.3,103.3
12673,12667,230.000,20.000,1,Closed,Transformer,YES,0.00593,0.22321,0.00000,91.3,91.3,91.3
12675,2050,161.000,20.000,1,Closed,Transformer,YES,0.00042,0.03192,0.00000,585.9,585.9,585.9
12676,12637,500.000,500.000,1,Closed,Line,NO,0.00028,0.00463,0.56006,2109.1,2109.1,2109.1
12677,12676,500.000,20.000,1,Closed,Transformer,YES,0.00041,0.04026,0.00000,468.1,468.1,468.1
12678,12676,500.000,20.000,1,Closed,Transformer,YES,0.00234,0.11971,0.00000,164.4,164.4,164.4
12679,12680,230.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12679,12803,115.000,115.000,1,Closed,Line,NO,0.00626,0.02849,0.00334,129.8,129.8,129.8
12680,12804,230.000,230.000,1,Closed,Line,NO,0.00077,0.00729,0.01306,368.2,368.2,368.2
12680,12823,230.000,230.000,1,Closed,Line,NO,0.00291,0.02430,0.08536,495.5,495.5,495.5
12681,12680,230.000,20.000,1,Closed,Transformer,YES,0.00021,0.01633,0.00000,639.0,639.0,639.0
12682,7428,500.000,20.000,1,Closed,Transformer,YES,0.00111,0.07644,0.00000,151.2,151.2,151.2
12683,7428,500.000,20.000,1,Closed,Transformer,YES,0.00183,0.15399,0.00000,126.0,126.0,126.0
12684,7428,500.000,20.000,1,Closed,Transformer,YES,0.00091,0.05439,0.00000,126.7,126.7,126.7
12685,7428,500.000,20.000,1,Closed,Transformer,YES,0.00118,0.05196,0.00000,109.1,109.1,109.1
12686,7428,500.000,20.000,1,Closed,Transformer,YES,0.00047,0.03618,0.00000,108.6,108.6,108.6
12687,1033,230.000,20.000,1,Closed,Transformer,YES,0.00070,0.02694,0.00000,251.4,251.4,251.4
12688,1033,230.000,20.000,1,Closed,Transformer,YES,0.00153,0.06863,0.00000,231.1,231.1,231.1
12690,12691,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
12690,13097,115.000,115.000,1,Closed,Line,NO,0.00072,0.00366,0.00094,182.9,182.9,182.9
12690,13097,115.000,115.000,2,Closed,Line,NO,0.00072,0.00366,0.00094,182.9,182.9,182.9
12690,13333,115.000,115.000,1,Closed,Line,NO,0.00283,0.01323,0.01509,144.4,144.4,144.4
12690,13402,115.000,115.000,1,Closed,Line,NO,0.00296,0.01534,0.00412,122.7,122.7,122.7
12692,12691,500.000,20.000,1,Closed,Transformer,YES,0.00092,0.07715,0.00000,137.9,137.9,137.9
12693,12691,500.000,20.000,1,Closed,Transformer,YES,0.00117,0.05137,0.00000,170.8,170.8,170.8
12694,12691,500.000,20.000,1,Closed,Transformer,YES,0.00035,0.01964,0.00000,173.3,173.3,173.3
12695,12691,500.000,20.000,1,Closed,Transformer,YES,0.00302,0.13289,0.00000,141.4,141.4,141.4
12696,7341,500.000,500.000,1,Closed,Line,NO,0.00028,0.00513,0.67148,2250.0,2250.0,2250.0
12696,12640,500.000,500.000,1,Closed,Line,NO,0.00033,0.00546,0.85519,2822.0,2822.0,2822.0
12697,12696,500.000,20.000,1,Closed,Transformer,YES,0.00020,0.01619,0.00000,632.0,632.0,632.0
12699,12689,500.000,500.000,1,Closed,Line,NO,0.00006,0.00077,0.08320,2290.2,2290.2,2290.2
12700,12699,500.000,20.000,1,Closed,Transformer,YES,0.00223,0.09801,0.00000,200.0,200.0,200.0
