Gen
Number of Bus,Sub Num of Bus,AVR,Name of Bus,ID,Min Mvar,Set Volt,Gen Mvar,Max Mvar,Status,Longitude of Bus,Latitude of Bus,Fuel Cost,IOD,IOC,IOB,Gen MW,Min MW,Max MW,AGC,Part. Factor,Fuel Type,"Ramp Rate Up, MW/Minute","Ramp Rate Down, MW/Minute"
13273,531,YES,NEVADA 3,1,0.0000,1.0400,0.0000,0.0000,Open,-96.356663,33.028430,0.000,0.000,0.000,0.000,0.0000,0.0000,120.0000,YES,120.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13267,1463,YES,DECATUR 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.418446,33.208812,0.000,0.000,0.000,0.000,0.0000,0.0000,125.0000,YES,125.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
1090,55,YES,GOLDSMITH 0,2,0.0000,1.0400,0.0000,0.0000,Closed,-102.824733,31.992557,0.000,0.000,0.000,0.000,36.0000,0.0000,36.0000,YES,36.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13265,726,YES,AUSTIN 6 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.617393,30.214278,0.000,0.000,0.000,0.000,0.0000,0.0000,125.0000,YES,125.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13255,1123,YES,HUFFMAN 4,1,0.0000,1.0400,0.0000,0.0000,Open,-95.040287,30.005801,0.000,0.000,0.000,0.000,0.0000,0.0000,65.0000,YES,65.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12546,1122,YES,VAN VLECK 4,1,0.0000,1.0400,0.0000,0.0000,Open,-95.962478,29.185953,0.000,0.000,0.000,0.000,0.0000,0.0000,305.0000,YES,305.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13236,499,YES,VENUS 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.072088,32.448522,0.000,0.000,0.000,0.000,0.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
6116,771,YES,TAYLOR 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.353410,30.412286,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13235,1454,YES,EL CAMPO 4 3,1,0.0000,1.0400,0.0000,0.0000,Open,-96.204696,29.018285,0.000,0.000,0.000,0.000,0.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13233,1453,YES,ANGLETON 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.426621,29.234979,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13231,1452,YES,GAIL 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-101.637959,32.719491,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13229,1451,YES,LAREDO 8 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.274578,27.570506,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13227,1450,YES,GOLIAD 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.450935,28.440018,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13225,1449,YES,GOLIAD 1 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.450935,28.397089,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13223,1448,YES,HASKELL 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.604870,33.014666,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13221,1447,YES,MCCARNEY 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.604870,33.004665,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13219,1446,YES,MCCAMEY 4 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.299879,31.222067,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13182,1431,YES,FORT STOCKTON 8 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.914476,30.900613,0.000,0.000,0.000,0.000,160.0000,0.0000,160.0000,YES,160.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
4068,279,YES,ELSA 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-98.006000,26.293519,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
4067,278,YES,HARLINGEN 1 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.722007,26.177414,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13151,1136,YES,DANBURY 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.294993,29.274893,0.000,0.000,0.000,0.000,0.0000,0.0000,174.0000,YES,174.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13148,1416,YES,FORT STOCKTON 7 3,1,0.0000,1.0400,0.0000,0.0000,Open,-102.421170,30.877399,0.000,0.000,0.000,0.000,0.0000,0.0000,175.0000,YES,175.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
4065,276,YES,CORPUS CHRISTI 2 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.534021,27.803618,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13128,1408,YES,RIO HONDO 1 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.462511,26.192694,0.000,0.000,0.000,0.000,24.0000,0.0000,24.0000,YES,24.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13127,688,YES,GREENVILLE 2 3,1,0.0000,1.0400,0.0000,0.0000,Open,-96.075373,33.001022,0.000,0.000,0.000,0.000,0.0000,0.0000,190.0000,YES,190.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
6027,733,YES,ELGIN 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.351580,30.393206,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
8141,1237,YES,HEARNE 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.621820,30.878952,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13113,981,YES,SUGAR LAND 2 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.605346,29.481980,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13110,824,YES,SAN ANTONIO 3 3,1,0.0000,1.0400,0.0000,0.0000,Open,-98.333941,29.617623,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13109,1400,YES,EDINBURG 4 3,1,0.0000,1.0400,0.0000,0.0000,Open,-98.478560,26.439363,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13103,1211,YES,CALVERT 3,1,0.0000,1.0400,0.0000,0.0000,Open,-96.662240,31.085640,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13098,1395,YES,SWEENY 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.733991,29.049144,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13096,1394,YES,WEST COLUMBIA 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.642539,29.142419,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13094,1393,YES,SEGUIN 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-98.013431,26.648680,0.000,0.000,0.000,0.000,200.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13090,1391,YES,ABERNATHY 1 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-101.800140,33.883186,0.000,0.000,0.000,0.000,200.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13088,1390,YES,FORT STOCKTON 5 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.288035,30.979017,0.000,0.000,0.000,0.000,200.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13326,1488,YES,MASON 1 3,BC,0.0000,1.0400,0.0000,0.0000,Open,-99.230338,30.725058,0.000,0.000,0.000,0.000,0.0000,0.2000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13086,1389,YES,AFTON 1 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-100.881787,33.775990,0.000,0.000,0.000,0.000,200.0000,0.0000,200.0000,YES,200.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
8033,1176,YES,SHIRO 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.968758,30.653407,0.000,0.000,0.000,0.000,0.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
7422,1143,YES,ALVIN 0,1,0.0000,1.0400,0.0000,0.0000,Open,-95.249078,29.431421,0.000,0.000,0.000,0.000,0.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13332,738,YES,PFLUGERVILLE 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.569010,30.406892,0.000,0.000,0.000,0.000,100.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13044,1371,YES,BRACKETTVILLE 4 1,1,0.0000,1.0400,0.0000,0.0000,Open,-100.560678,29.350051,0.000,0.000,0.000,0.000,0.0000,0.0000,40.4000,YES,40.4000,MWH (Electricity use for Energy Storage),0.000,-100.000
13040,1014,YES,WEST COLUMBIA 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.666532,29.124626,0.000,0.000,0.000,0.000,0.0000,0.0000,200.9000,YES,200.9000,MWH (Electricity use for Energy Storage),0.000,-100.000
13338,1493,YES,UVALDE 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.744943,29.212115,0.000,0.000,0.000,0.000,100.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13340,1494,YES,FT. STOCKTON 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.952143,30.917895,0.000,0.000,0.000,0.000,100.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
4041,266,YES,SAN JUAN 0,1,0.0000,1.0400,0.0000,0.0000,Open,-98.109719,26.228094,0.000,0.000,0.000,0.000,0.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13028,1364,YES,CRANE 1 3,BA,0.0000,1.0400,0.0000,0.0000,Closed,-102.315787,31.181524,0.000,0.000,0.000,0.000,203.0000,0.0000,203.0000,YES,203.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13015,1044,YES,CROSBY 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.017704,29.871113,0.000,0.000,0.000,0.000,0.0000,0.0000,206.0000,YES,206.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13001,1354,YES,DELTA 1 4,1,0.0000,1.0400,0.0000,0.0000,Open,-95.573002,33.428157,0.000,0.000,0.000,0.000,0.0000,0.0000,61.5000,YES,61.5000,MWH (Electricity use for Energy Storage),0.000,-100.000
12993,1351,YES,KINGSVILLE 1 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.673844,27.544099,0.000,0.000,0.000,0.000,75.0000,0.0000,75.0000,YES,75.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12989,1068,YES,GANADO 4,1,0.0000,1.0400,0.0000,0.0000,Open,-96.527321,29.102542,0.000,0.000,0.000,0.000,0.0000,0.0000,70.5000,YES,70.5000,MWH (Electricity use for Energy Storage),0.000,-100.000
12986,1350,YES,PARIS 5 1,1,0.0000,1.0400,0.0000,0.0000,Open,-95.625449,33.636795,0.000,0.000,0.000,0.000,0.0000,0.0000,50.4000,YES,50.4000,MWH (Electricity use for Energy Storage),0.000,-100.000
12975,1344,YES,BAY CITY 2 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.992374,28.969128,0.000,0.000,0.000,0.000,0.0000,0.0000,226.8000,YES,226.8000,MWH (Electricity use for Energy Storage),0.000,-100.000
4007,239,YES,MCALLEN 2 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-98.319329,26.193309,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12969,1193,YES,TRINIDAD 2 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.194732,32.156996,0.000,0.000,0.000,0.000,76.8000,0.0000,76.8000,YES,76.8000,MWH (Electricity use for Energy Storage),0.000,-100.000
12955,634,YES,SEAGOVILLE 3,1,0.0000,1.0400,0.0000,0.0000,Open,-96.539391,32.550149,0.000,0.000,0.000,0.000,0.0000,0.0000,240.0000,YES,240.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
3120,211,YES,BRACKETTVILLE 1 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-100.391307,29.322090,0.000,0.000,0.000,0.000,100.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12944,1335,YES,VICTORIA 4 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.976638,28.897467,0.000,0.000,0.000,0.000,61.0000,0.0000,61.0000,YES,61.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12928,1331,YES,RIESEL 4 4,1,0.0000,1.0400,0.0000,0.0000,Open,-96.858560,31.443550,0.000,0.000,0.000,0.000,0.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
5231,537,YES,HAMILTON 0,1,0.0000,1.0400,0.0000,0.0000,Open,-98.210139,31.735728,0.000,0.000,0.000,0.000,0.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12923,1330,YES,TEXAS CITY 3 3,1,0.0000,1.0400,0.0000,0.0000,Open,-94.947388,29.386758,0.000,0.000,0.000,0.000,0.0000,0.0000,250.0000,YES,250.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
5219,525,YES,SCURRY 0,1,0.0000,1.0400,0.0000,0.0000,Open,-96.427635,32.532362,0.000,0.000,0.000,0.000,0.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12905,404,YES,TERRELL 1 4,1,0.0000,1.0400,0.0000,0.0000,Open,-96.182945,32.817637,0.000,0.000,0.000,0.000,0.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12896,359,YES,BROWNSVILLE 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.527720,25.934332,0.000,0.000,0.000,0.000,0.0000,0.0000,255.0000,YES,255.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12881,1317,YES,LANE CITY 1 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.006495,29.235059,0.000,0.000,0.000,0.000,260.0000,0.0000,260.0000,YES,260.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12874,1239,YES,IOLA 500,1,0.0000,1.0400,0.0000,0.0000,Open,-96.062629,30.702853,0.000,0.000,0.000,0.000,0.0000,0.1000,51.6000,YES,51.6000,MWH (Electricity use for Energy Storage),0.000,-100.000
5154,472,YES,RIO VISTA 0,1,0.0000,1.0400,0.0000,0.0000,Open,-97.342171,32.115087,0.000,0.000,0.000,0.000,0.0000,0.0000,52.2000,YES,52.2000,MWH (Electricity use for Energy Storage),0.000,-100.000
12854,1313,YES,ROSANKY 1 4,1,0.0000,1.0400,0.0000,0.0000,Open,-97.269997,29.891595,0.000,0.000,0.000,0.000,0.0000,0.0000,80.0000,YES,80.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12836,1309,YES,PECOS 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-103.324960,31.353544,0.000,0.000,0.000,0.000,0.0000,0.0000,300.0000,YES,300.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12786,1297,YES,HASKELL 1 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.614090,33.016960,0.000,0.000,0.000,0.000,77.6000,0.0000,77.6000,YES,77.6000,MWH (Electricity use for Energy Storage),0.000,-100.000
12782,1045,YES,MANVEL 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.309470,29.452721,0.000,0.000,0.000,0.000,304.0000,0.0000,304.0000,YES,304.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12780,455,YES,COOPER 4,1,0.0000,1.0400,0.0000,0.0000,Open,-95.666457,33.450835,0.000,0.000,0.000,0.000,0.0000,0.0000,101.6000,YES,101.6000,MWH (Electricity use for Energy Storage),0.000,-100.000
12765,1296,YES,CORSICANA 3 4,1,0.0000,1.0400,0.0000,0.0000,Open,-96.223390,32.070899,0.000,0.000,0.000,0.000,0.0000,0.0000,73.1000,YES,73.1000,MWH (Electricity use for Energy Storage),0.000,-100.000
12759,1238,YES,MOUNT VERNON 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.318689,33.197587,0.000,0.000,0.000,0.000,72.2000,0.0000,72.2000,YES,72.2000,MWH (Electricity use for Energy Storage),0.000,-100.000
1033,25,YES,MCCAMEY 1 1,BA,0.0000,1.0400,0.0000,0.0000,Closed,-102.185020,31.216981,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12720,1291,YES,GAIL 1 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-101.658173,32.552855,0.000,0.000,0.000,0.000,400.0000,0.0000,400.0000,YES,400.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12717,1290,YES,SULPHUR SPRINGS 1 4,1,0.0000,1.0400,0.0000,0.0000,Open,-95.729327,33.217596,0.000,0.000,0.000,0.000,0.0000,0.0000,100.0000,YES,100.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12711,599,YES,DENTON 6 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.233017,33.255183,0.000,0.000,0.000,0.000,125.0000,0.0000,125.0000,YES,125.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12680,1288,YES,ANDREWS 1 230,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.525633,32.115473,0.000,0.000,0.000,0.000,40.0000,0.1000,40.0000,YES,40.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12678,703,YES,THROCKMORTON 4,1,0.0000,1.0400,0.0000,0.0000,Open,-99.264116,33.167218,0.000,0.000,0.000,0.000,0.0000,0.1000,120.0000,YES,120.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
4111,302,YES,HARLINGEN 2 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.819573,26.229883,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12666,1287,YES,SNYDER 4 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-100.980805,32.899154,0.000,0.000,0.000,0.000,160.0000,0.0000,160.0000,YES,160.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12662,1286,YES,SNYDER 3 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-100.745849,32.880694,0.000,0.000,0.000,0.000,160.0000,0.0000,160.0000,YES,160.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13428,1554,YES,RIO GRANDE CITY 6 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-98.816786,26.388371,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13427,1553,YES,RIO GRANDE CITY 5 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-98.933825,26.406150,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13426,1552,YES,BAY CITY 3 1,1,0.0000,1.0400,0.0000,0.0000,Open,-95.966242,28.985053,0.000,0.000,0.000,0.000,0.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13425,1551,YES,MERCEDES 1 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.908957,26.227918,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12658,171,YES,RICHLAND SPRINGS 4,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.170640,31.536748,0.000,0.000,0.000,0.000,160.0000,0.0000,160.0000,YES,160.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13415,1541,YES,MCCAMEY 6 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.318090,31.236778,0.000,0.000,0.000,0.000,24.8000,0.0000,24.8000,YES,24.8000,MWH (Electricity use for Energy Storage),0.000,-100.000
13412,1538,YES,VERNON 5 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-99.390000,34.293052,0.000,0.000,0.000,0.000,30.0000,0.0000,30.0000,YES,30.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13404,1530,YES,WEST COLUMBIA 3 1,1,0.0000,1.0400,0.0000,0.0000,Open,-95.659000,29.156715,0.000,0.000,0.000,0.000,0.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13403,1529,YES,SNYDER 8 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-100.990331,32.854923,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13402,1528,YES,SWEENY 2 1,P1,0.0000,1.0400,0.0000,0.0000,Open,-95.682400,29.053482,0.000,0.000,0.000,0.000,0.0000,0.0000,50.0000,YES,50.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
12641,1285,YES,EL CAMPO 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.231160,29.020261,0.000,0.000,0.000,0.000,500.0000,0.0000,500.0000,YES,500.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13397,1523,YES,FORT STOCKTON 11 1,2,0.0000,1.0400,0.0000,0.0000,Closed,-103.346400,30.957530,0.000,0.000,0.000,0.000,20.0000,0.0000,20.0000,YES,20.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13389,1515,YES,ALPINE 1 1,BA,0.0000,1.0400,0.0000,0.0000,Closed,-103.447365,30.493186,0.000,0.000,0.000,0.000,60.0000,0.0000,60.0000,YES,60.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13386,1513,YES,DEL RIO 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-100.803912,29.804030,0.000,0.000,0.000,0.000,70.0000,0.0000,70.0000,YES,70.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
13381,1511,YES,CISCO 4 3,BA,0.0000,1.0400,0.0000,0.0000,Open,-99.163658,32.315672,0.000,0.000,0.000,0.000,0.0000,0.1000,71.5000,YES,71.5000,MWH (Electricity use for Energy Storage),0.000,-100.000
12602,1278,YES,GRANBURY 4 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.698666,32.401118,0.000,0.000,0.000,0.000,0.0000,0.0000,260.0000,YES,260.0000,MWH (Electricity use for Energy Storage),0.000,-100.000
4069,280,YES,CORPUS CHRISTI 17 0,2,-3.2000,1.0400,12.4000,12.4000,Closed,-97.470600,27.814953,1.000,0.000,0.008,8.017,5.0000,5.0000,26.6000,YES,26.6000,DFO (Distillate Fuel Oil),0.000,-100.000
4069,280,YES,CORPUS CHRISTI 17 0,1,-3.2000,1.0400,12.4000,12.4000,Closed,-97.470600,27.814953,1.000,0.000,0.007,8.017,5.0000,5.0000,26.6000,YES,26.6000,DFO (Distillate Fuel Oil),0.000,-100.000
5051,392,YES,GREENVILLE 1 2,1,-5.0000,1.0400,0.0000,19.1000,Open,-96.124510,33.167423,1.000,0.000,0.008,8.017,0.0000,13.0000,41.0000,YES,41.0000,DFO (Distillate Fuel Oil),0.000,-100.000
5049,392,YES,GREENVILLE 1 0,1,-2.8000,1.0400,10.7000,10.7000,Closed,-96.123700,33.169796,1.000,0.000,0.007,8.017,10.0000,10.0000,23.0000,YES,23.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12727,160,YES,COLORADO CITY 8,1,-7.9000,1.0400,26.8038,30.3000,Closed,-100.913710,32.332036,1.000,0.000,0.011,8.017,30.0000,30.0000,65.0000,YES,65.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12726,160,YES,COLORADO CITY 7,1,-7.9000,1.0400,13.2534,30.3000,Closed,-100.913710,32.332492,1.000,0.000,0.007,8.017,30.0000,30.0000,65.0000,YES,65.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12725,160,YES,COLORADO CITY 6,1,-8.1000,1.0400,30.8000,30.8000,Closed,-100.913710,32.332948,1.000,0.000,0.011,8.017,30.0000,30.0000,66.0000,YES,66.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12724,160,YES,COLORADO CITY 5,1,-8.2000,1.0400,0.0000,31.2000,Open,-100.913710,32.333405,1.000,0.000,0.007,8.017,0.0000,30.0000,67.0000,YES,67.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12723,160,YES,COLORADO CITY 4,1,-8.2000,1.0400,12.5352,31.2000,Closed,-100.913710,32.333861,1.000,0.000,0.009,8.017,30.0000,30.0000,67.0000,YES,67.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12722,160,YES,COLORADO CITY 3,1,-8.2000,1.0400,31.2000,31.2000,Closed,-100.913710,32.334317,1.000,0.000,0.011,8.017,30.0000,30.0000,67.0000,YES,67.0000,DFO (Distillate Fuel Oil),0.000,-100.000
12525,895,YES,SAN ANTONIO 7 4,1,-68.3000,1.0400,109.2193,261.0000,Closed,-98.311210,29.307721,1.000,0.000,0.025,8.017,130.0000,130.0000,560.0000,YES,560.0000,BIT (Bituminous Coal),0.000,-100.000
12524,895,YES,SAN ANTONIO 7 3,2,-95.8000,1.0400,88.3030,365.8000,Closed,-98.311210,29.308192,1.000,0.000,0.025,8.017,300.0000,300.0000,785.0000,YES,785.0000,BIT (Bituminous Coal),0.000,-100.000
6080,752,YES,LA GRANGE 5,3,-53.1000,1.0400,19.0832,202.7000,Closed,-96.748710,29.911934,1.000,0.000,0.024,8.017,180.0000,180.0000,435.0000,YES,435.0000,BIT (Bituminous Coal),0.000,-100.000
6079,752,YES,LA GRANGE 4,2,-72.0000,1.0400,36.8757,274.9000,Closed,-96.748710,29.912402,1.000,0.000,0.021,8.017,156.0000,156.0000,590.0000,YES,590.0000,BIT (Bituminous Coal),0.000,-100.000
6078,752,YES,LA GRANGE 3,1,-72.0000,1.0400,24.1165,274.9000,Closed,-96.748710,29.912871,1.000,0.000,0.023,8.017,156.0000,156.0000,590.0000,YES,590.0000,BIT (Bituminous Coal),0.000,-100.000
